text,leto,mesec,rojstvo,stranka,spol,sent
"hvala lepa. gospod minister, izvolite.",2020,01,1986,LMŠ,F,neutral
"spoštovane poslanke, poslanci, predsedujoča! spoštovani poslanec jožef lenart, hvala za vprašanje. v sloveniji se soočamo s pomanjkanjem kadrov na splošno, ne samo v turizmu. dejstvo je, da gre v turizmu za specifičen poklic in za specifične pogoje dela, vendar je eden od razlogov za takšno stanje tudi neustrezno ravnanje s kadri. posledično je ugled poklica pri ljudeh nizek, zaradi česar je v gostinstvo in turizem težko pritegniti nove kadre. opažamo tudi upad vpisa v srednje in višje šole za gostinstvo in turizem ter kasnejšo preusmeritev diplomantov v druge dejavnosti. področje razvoja kadrov je primarno v pristojnosti resorja mddsz in mizš, ki izvajata različne ukrepe in aktivnosti. tudi naše ministrstvo prispeva svoj delež k izboljšanju razmer. vlada je oktobra sprejela strategijo trajnostne rasti slovenskega turizma , kjer smo si smelo zastavili številne kvantitativne in kvalitativne cilje, ki jih želimo skupaj uresničiti do leta . ena izmed ključnih politik strategije je politika razvoja kadrov. ustrezen razvoj kadrov je torej ključnega pomena za uspešno poslovanje turističnih podjetij in konkurenčnost slovenskega turizma v mednarodnem prostoru. zavedamo se namreč, da so zaposleni v gostinstvu in turizmu tisti, ki ustvarjajo dodano vrednost in zagotavljajo visoko kakovost turističnih storitev. vlaganja v razvoj človeških virov so zato nujna za zagotovitev dolgoročnega in trajnostnega razvoja ne samo v turističnih podjetjih, ampak tudi na ravni destinacij. temeljno izhodišče izvajanja politike razvoja kadrov je tesno sodelovanje javnega sektorja, turističnega gospodarstva in vseh socialnih partnerjev s področja gostinstva in turizma. prvo ključno področje ukrepov je poklicno izobraževanje v gostinstvu in v turizmu, kjer cilje uresničujemo s pobudami o uvajanju novih šolskih hotelov, posodobitvijo poklicnih standardov in posledično šolskih in študijskih programov v sodelovanju s centrom za poklicno izobraževanje. v izdelavi je ciljni raziskovalni projekt, identifikacija potrebnih znanj in veščin kadrov za uspešen in konkurenčen slovenski turizem v skladu s sodobnimi trendi, ki bo zaključen v tem letu. drugo ključno področje ukrepov je promocija poklicnega izobraževanja na področju turizma, kjer si skupaj z resornimi ministrstvi želimo izboljšati ugled gostinskih in turističnih poklicev s promocijo. tretje ključno področje ukrepov je zagotavljanje izobraževanja in usposabljanja na delovnem mestu v turizmu, kjer cilje skupaj z mizš uresničujemo s postavljanjem medpodjetniških izobraževalnih centrov za poklicno in terciarno izobraževanje. ker se na ministrstvu tudi širše zavedamo pomena ustrezno izobraženega in usposobljenega kadra, prek gospodarske zbornice slovenije, obrtno podjetniške zbornice slovenije že vrsto leto izvajamo ukrep sofinanciranja poklicnega in strokovnega izobraževanja, za katerega letno namenimo tisoč evrov. s tem ukrepom dajemo dijakom iz različnih poklicev možnost konkretnega dela v delovnem okolju in jim omogočamo pridobivanje potrebnih poklicnih kompetenc. delodajalci pa lahko na ta način sooblikujejo in spoznavajo svoj bodoči kader. hvala lepa.",2020,01,1957,,M,neutral
"hvala lepa, gospod minister. gospod poslanec, izvolite, imate zahtevo za dopolnitev odgovora.",2020,01,1986,LMŠ,F,neutral
"hvala še enkrat za besedo. gospod minister, hvala lepa za odgovore. kot ste rekli, politika razvoja kadrov, sodelovanje vseh in usposabljanja, pa tudi sofinanciranja. dobro, se pravi, zadeve se izboljšujejo. jaz bi se pa morda še vseeno dotaknil tega, da nas je le nekaj let nazaj mednarodna organizacija green destinations oziroma organizacija zelene destinacije razglasila za prvo zeleno turistično državo na svetu. vemo tudi, da veliko tujih, pa tudi domačih, gostov strašansko stremi k dopustom v naravi, zaradi tega tudi vedno bolj prihajajo. govorimo o cirka milijonih nočitev. in iz tega naslova seveda pride do prihodkov v znesku , oziroma , milijarde evrov. v glavnem, v strategiji o razvoju turizma ste nekako izrazili željo, da bi se s temi številkami približali milijonom. tega ta še moment ni. obiski rastejo, zato me zanima obstaja morda še kakšna vaša vizija za naprej, kako bi dosegli potem tudi večje prihodke? kaj bi lahko naredili na področju smučarskega turizma, kjer nismo tako strašansko spretni, in na drugih področjih? hvala.",2020,01,1969,SDS,M,positive
"hvala lepa. gospod minister, izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala za dopolnjeno vprašanje. dejstvo je, da če hočemo priti do številke milijarde evrov prihodkov od turizma, tujskega turizma, je potrebno narediti še ostale ukrepe iz strategije. eden od ključnih je izvedba privatizacije turističnih hotelskih kapacitet, ki jih je še vedno v državni lasti. ampak o tem ne bi danes. nadaljeval bi s kadrovskimi zadevami, ker so kadri ključna osnova za to, da tukaj pridemo nekam naprej. zavzemamo se za to, da bi na ministrstvu za delo, družino, socialne zadeve in enake možnosti prisluhnili potrebam turističnega gospodarstva ter omogočili čim lažje in hitrejše pridobivanje kadrov za turizem tudi s pomočjo priznavanja deficitarnosti nekaterim poklicem v gostinstvu in turizmu. predlagali smo, da se med upravičence za štipendije za deficitarne poklice že v lanskem in letošnjem šolskem letu uvrstijo tudi poklici s področja gostinstva in hotelirstva, predvsem kuhar, natakar, receptor, sobarica, oziroma izobraževalna programa gastronomske in hotelske storitve ter gastronomija in turizem. ključni ukrep strategije za izboljšanje stanja na področju kadrov turizma je oblikovanje novega modela in sheme certificiranja ustrezne kadrovske politike, ki bi spodbujala uspešno zaposlovalno politiko in uspešno upravljanje s kadri v slovenskem turizmu. med prednostnimi nalogi mojega ministrstva je tudi oblikovanje nove nacionalne sheme za spodbujanje ustreznega upravljanja s kadri v turizmu. gre za vzpostavitev tako imenovane modre sheme tretjega stebra trajnosti za slovenski turizem. z modro shemo želimo doseči izboljšanje obsega razpoložljivih in kakovostnih kadrov za turizem ter izboljšanje problematike na tem področju. prve rezultate lahko pričakujemo konec letošnjega leta, bistven prispevek pa bodo primeri dobrih praks upravljanja s kadri. hvala.",2020,01,1957,,M,neutral
hvala lepa. nadaljujemo. naslednja je na vrsti gospa nataša sukič. postavila bo vprašanje ministru za kulturo mag. zoranu pozniču ter ministru za okolje in prostor gospodu simonu zajcu. izvolite.,2020,01,1986,LMŠ,F,neutral
"hvala za besedo, predsedujoča. lep pozdrav, spoštovana ministra! leta je padel znameniti kolizej, zavarovan kulturni spomenik. ministrstvo za kulturo je padec tega spomenika oziroma rušitev tega spomenika pogojevalo z izgradnjo večnamenske kulturne dvorane. to je bil tako imenovani izravnalni ukrep, poleg še dveh, eden je bil, da je ob pol milijona sredstev moral investitor plačati za pripravo dokumentacije za obnovo cukrarne, pa še tisoč evrov za delno obnovo strehe cukrarne. na tak način naj bi se zadeva izravnala. žal pa ministrstvo za kulturo v tem svojem soglasju ni opredelilo velikosti te večnamenske dvorane in tako je pač v oppn zdaj predvideno, da naj bi ta večnamenska kulturna dvorana obsegala najmanj kvadratnih metrov uporabne površine, karje daleč od tega, da bi recimo taka dvorana sprejela tisoč gledalcev. ampak to še niti ni najslabše. najhuje je to, da sedaj investitor zaproša mestno občino ljubljana za spremembo oppn, in sicer na način, da bi se ga odvezalo tega, da naj bi zgradil to večnamensko kulturno dvorano. kar je pa najbolj žalostno, je pa to, da naj bi po novem, po tej ideji investitorja, poleg luksuznih stanovanj tam nastal še nek luksuzni hotel, dvorane pa kar ne bi bilo več. občinski oddelek mestne občine ljubljana za urejanje prostora je o pobudi vlagatelja že obvestil kulturno ministrstvo in zaprosil za vaše mnenje. spoštovani minister poznič, zanima me kakšno je vaše stališče glede porušenega kolizeja in prošnje investitorja, da se lahko namesto večnamenske kulturne dvorane zgradijo luksuzna stanovanja in hotel? ali se boste zahtevi po gradnji večnamenske dvorane odrekli? če se ne boste, kakšne so sankcije za investitorja, če se pogodbe z vami ne bo držal? ker domnevam, da ste ta izravnalni ukrep verjetno vpisali v pogodbo. vsaj domnevam, upam. zanima me tudi ali bodo ob vsaki novogradnji kapitalskih mogotcev tako padali naši kulturni spomeniki? minister zajc, tudi vas sprašujem glede kolizeja. na oddelku za urejanje prostora mol naj bi s postopkom lokacijske preveritve že začeli. trenutno naj bi pridobivali mnenja pristojnih nosilcev urejanja prostora. minister zajc, sprašujem vas kaj se v resnici ta trenutek dogaja v zvezi s kolizejem? hvala zaenkrat.",2020,01,1962,Levica,F,neutral
"hvala lepa. gospod minister, izvolite.",2020,01,1986,LMŠ,F,neutral
"spoštovana gospa poslanka, hvala za to vprašanje. od začetka. v povezavi s porušenim kolizejem je bilo v državnem zboru že večkrat bolj ali manj glasno povedano, da sta bila strokovno stališče spomeniškovarstvene službe in predlog primerne namembnosti večkrat na različne načine preglašena z raznimi pritiski, in to predvsem političnimi. takratna politika na oblasti je to dosegla prek različnih kanalov in našo spomeniškovarstveno službo v resnici povozila. od tu naprej je sledilo nekakšno vodeno zanemarjanje spomenika do trenutka, ko je bilo njegovo stanje takšno, da je leta naše ministrstvo izdalo kulturnovarstveno soglasje za raziskavo in odstranitev dediščine. s tem soglasjem je bila dovoljena odstranitev kulturnega spomenika, palače kolizej. seveda pa so bili ob tej odločbi naloženi tudi izravnavalni ukrepi, in sicer da mora, kot ste že pravilno navedli, osrednji prostor v novem objektu, ki ga namerava graditi na mestu odstranjene enote kulturne dediščine, nameniti kulturni dejavnosti. kot drugi takšni izravnalni ukrep je bilo določeno, da mora financer financirati izdelavo projektne dokumentacije za spomenik ljubljana cukrarna v vrednosti pol milijona evrov, kar je bilo tudi potem plačano v roku dni od prejema računa, in da mora financirati obnovo strehe cukrarne v vrednosti tisoč evrov, kar je tudi že izvedeno. tako da je kulturnovarstveno soglasje pravnomočno. tako da tu zdaj za nazaj ni nič za postoriti in ta izravnalni ukrep, prvi in po mojem tudi najpomembnejši, da je potrebno v palači nameniti prostor kulturni dejavnosti, dvorano, kot ste rekli, seveda še velja. oba druga izravnalna ukrepa iz druge in tretje alineje pa sta bila, kot sem že dejal, izvedena. izravnalni ukrep iz prve alineje, ki določa, da mora biti osredji prostor v novem objektu, ki se namerava graditi namesto odstranjenega spomenika, namenjen kulturnim dejavnostim, se pa nadzoruje prek naših služb, prek veljavnega oppn, v katerem je ta obveznost navedena, in zaenkrat ostane takšna, kot je. toliko.",2020,01,"-
",,M,neutral
"hvala lepa. še gospod minister ima besedo. gospod zajc, izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala. na večino je minister že odgovoril. glede samega postopka v tem trenutku ne morem dati podatkov, ker jih nimam točno, ampak tudi oni so mnenjedajalci. torej če bodo vztrajali pri tem mnenju, se bo to upoštevalo. drugače pa nasploh velja, da za samo rušitev po gradbenem zakonu ne potrebuješ gradbenega dovoljenja, potrebuješ pa vsakič, ko kakorkoli posegaš v nepremičnino, ki je kulturno zaščitena, mnenje zavoda za varstvo kulturne dediščine. brez tega ne moreš niti najmanjše stvari spreminjati. enako velja tukaj. torej, v tem primeru bo ministrstvo pozvano k mnenju.",2020,01,1980,,M,neutral
"hvala lepa. zahteva za dopolnitev odgovora, gospa sukič. izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala lepa. zdaj bom navezala to temo kolizeja še na nekaj drugega, namreč te zadeve se povezujejo. vemo, da smo že let priča manku stanovanjske strategije in ustreznih stanovanjskih politik, ki bi zagotovile stanovanja vsem, da je podivjana privatizacija tako rekoč spodkopala, dobesedno spodkopala temelje javne stanovanjske politike. in zdaj je na žalost tukaj še gentrifikacija, ki izrazito negativno vpliva na lokalno skupnost, na družbeno kohezijo, na dostopnost ugodnih stanovanj za lokalno skupnost in tako naprej. gentrifikacija je tista, ki transformira ulice ali pa mestne predele v neke prostore višjih razredov in s tem povzroča vse večje razredne razlike. problem niso več samo dražje storitve, problem so izjemno visoke najemnine in izjemno, dobesedno astronomske cene za kvadratni meter novih stanovanj. ljudje pa so se seveda zaradi teh dejstev prisiljeni umikati na obronke mesta ali pa v degradirane predele mesta. seveda, s tem razpadajo lokalne skupnosti, razpadajo solidarnostne mreže in s tem se tudi slabša kvaliteta njihovega življenja na neki novi lokaciji. eden najbolj v nebo vpijajočih primerov gentrifikacije je prav ta zgodba, žalostna zgodba o novogradnji na mestu kolizeja. namreč, tukaj bo zgrajenih luksuznih stanovanj po ceni od tisoč do tisoč evrov na kvadratni meter. spoštovani minister zajc, zanima me ali morda razpolagate s kakšno študijo, ki bi analizirala škodljive učinke gentrifikacije? kako boste stopili na prste tem nepremičninskim baronom? ali nameravate kaj ukrepati? spoštovani minister poznič, zanima me koliko objektov s statusom kulturnega spomenika je bilo porušenih v sloveniji in v ljubljani zaradi novogradenj? ali je to način, ali se tako varuje naša kulturna dediščina, da to dopuščamo? hvala lepa.",2020,01,1962,Levica,F,neutral
"hvala lepa. minister poznič, izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala. seveda ministrstvo za kulturo tega ne dovoli in v resnici postopamo na način, da čim bolj zavarujemo snovno in nesnovno kulturno dediščino. moram opozoriti, da je v republiki sloveniji približno tisoč enot, ki so pod različnimi stopnjami zaščite in varstva. moram tudi povedati, da mi v skoraj letih vsega skupaj spustimo zaščito s približno , teh enot. recimo za primerjavo, norveška, ki je ena najbolj znanih, najbolj rigoroznih držav s področja varstva snovne kulturne dediščine, ima ta procent tam okrog ena, ena ali več, kar v resnici pomeni, da v sloveniji s temi malimi sredstvi, ki jih ima naše ministrstvo na voljo, tudi v vseh teh letih krize zelo zelo restriktivno delujemo na tem področju. moram reči, da kolikor je meni znano, noben objekt pod zaščito zavoda za varstvo kulturne dediščine ni bil uničen, podrt, razen seveda kolizeja, za katerega še enkrat pravim, da je bila to v resnici politična odločitev, ni bil uničen ali podrt. prav tako se pa moramo zavedati, da tudi tega , objektov v resnici ne propade samo zaradi degradiranega okolja, v katerem se nahajajo, ampak predvsem zaradi zoba časa. ne zanalašč, ampak ker je marsikaj tudi v lokalni skupnosti prepuščeno zobu časa. kar se tiče gentrifikacije. seveda tudi mi zaznavamo ta problem, ki je pa veliko širši, kot je samo dejavnost naših služb in našega zavoda na ministrstvu za kulturo. to je globlji sociološki problem, globlji nasploh družbeni problem, če hočete, ki posega v dejavnosti še drugih odločevalcev v tej državi. hvala.",2020,01,"-
",,M,neutral
"hvala lepa. minister zajc, še nekaj sekund vam je ostalo.",2020,01,1962,Levica,F,neutral
"hvala. gentrifikacija je v bistvu preslikava razkoraka med bogatimi in revnimi v prostor. jaz sem, že ko sem odgovarjal na vprašanje poslanca m derndorferja in rajića glede ograjevanja sosesk, jasno povedal, že v tistem odgovoru, da čeprav formalno tega ne morem prepovedati, mislim, da ni primerno za našo družbo, da se take soseske gradijo. imamo pa pri nas v bistvu srečo v nesreči v tem, da je glede na to, da imamo visoko stopnjo lastniških stanovanj, tudi ko pride do tega procesa, učinek v resnici manjši, kot v recimo zahodnem svetu izklop mikrofona",2020,01,1980,,M,neutral
"gospod zajc, čas se vam je iztekel. gospa sukič ima postopkovni predlog. izvolite.",2020,01,1986,LMŠ,F,neutral
"ja, imam postopkovni predlog. danes so pred parlamentom potekale demonstracije, ne vem, če še potekajo. protesti proti ignoranci politike pri reševanju stanovanjske krize. tako da dajmo se že končno soočit. mi imamo pred sabo resen problem, in to je manko ustreznih stanovanjskih politik zadnjega četrt stoletja. k temu se pa zdaj pridružujeta še poblazneli, dobesedno ponoreli turistifikacija in gentrifikacija. od tukaj izvirajo vse te vedno večje razredne razlike, od tukaj je vse več tistih, ki nimajo niti za hrano in niti za streho nad glavo, kar je pravzaprav grozljivo. seveda, gentrifikacije kot take v nekdanjih socialističnih mestih nismo poznali. tudi po osamosvojitvi v devetdesetih nismo govorili o tem. prišla je pozneje, ker se je tudi industrija relativno pozno umaknila iz mest in je za seboj pustila degradirana območja. zdaj pa nas je na žalost preplavil val te gentrifikacije, ki se na žalost ne ustavi pred ničemer. kot rečeno, kulturne spomenike najvišjega ranga se najprej privatizira in potem se jih ruši, kot je primer kolizej. ali pa se jih privatizira in pusti propadati, če investitor ne doseže želenih kapitalskih učinkov, kot je recimo plečnikov stadion za bežigradom. lokalnemu prebivalstvu pa se vse bolj jemlje tako imenovana pravica do mesta. zato moramo tukaj v državnem zboru enkrat resno spregovoriti o tem, kako zaščititi naše kulturne spomenike pred kapitalskimi apetiti. to je eno. drugo pa je, kako zaščititi ljudi pred poraznimi učinki gentrifikacije in turistifikacije. kako torej zajeziti te učinke na nepremičninskem trgu, na trgu stanovanj. tukaj bi morale biti ustrezne, odločne politike in seveda bi morala biti tudi sredstva, ki jih pa na žalost v tem proračunu za naslednji dve leti ni dovolj, da bi mi lahko, minister, saj sami veste, zgradili dovolj neprofitnih stanovanj, da bi začeli s tem nekako regulirati trg. po drugi strani imamo tudi dobre primere praks iz tujine, recimo berlinsko prakso, kako so oni zajezili oziroma regulirali kratkotrajni najem preprosto tako, da so omejili število stanovanj, ki se oddajajo za turistične namene. mi se moramo tukaj v tem zboru vprašati, kakšna je cena kakovostnega stanovanja, ki si ga lahko privošči nekdo na minimalni plači, minimalni pokojnini, ne vem, na socialni pomoči, na minimalni študentski urni postavki. to so naši ljudje, njih je treba zaščititi, ne pa vedno znova razmišljati, kako bo trg rešil vse. zato predlagam, da opravimo razpravo, da ne bomo kot v primeru podnebne krize prelagali teh ključnih politik na leto , nekam v futuristično prihodnost. res predlagam, da se dajmo resno pogovorit o tem v državnem zboru izklop mikrofona",2020,01,1962,Levica,F,neutral
"hvala lepa, gospa poslanka. čas se vam je iztekel. o vašem predlogu bo državni zbor odločal v sredo v okviru glasovanj. nadaljujemo. gospod franc kramar bo postavil vprašanje ministru za izobraževanje, znanost in šport dr. jerneju pikalu. izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala lepa, podpredsednica. spoštovani gospod minister! žal mi je, da sem bil danes priča temu, kar se je zgodilo v državnem zboru. moja pobuda oziroma ideja ali pa vprašanje se je nanašalo na projekt, ki zahteva veliko politično podporo. ker v tem trenutku tega ni, vlada ostaja brez predsednika, mislim, da tudi to vprašanje danes ne bi bilo umestno. zato sem se odločil, da vam ga ne postavim, vam bom pa predal tri študije, ki se nanašajo na to vprašanje, in vas prosim, da jih pregledate in da ob priliki spregovoriva mogoče na štiri oči o sami ideji. tako da vas danes razrešujem odgovora.",2020,01,1960,SAB,M,neutral
"hvala lepa, gospod poslanec. gospod minister, se morda želite vseeno odzvati? da.",2020,01,1986,LMŠ,F,neutral
"jaz se bom samo zahvalil gospodu poslancu hvala lepa. gre za vprašanje izvedbe zimskih olimpijskih iger. to, o čemer smo se nekoč že pogovarjali. in res je, to je prvovrsten politični in predvsem športni dogodek, ki pa zahteva polno podporo, več kot polno podporo. tako da res hvala za to, z veseljem bom pogledal in tudi tistim, ki bodo prišli za mano, to predal kot del paketa. tako da res najlepša hvala.",2020,01,"-
",,M,neutral
"hvala lepa, gospod minister. nadaljujemo. mag. dejan kaloh bo postavil vprašanje ministrici za pravosodje gospe andreji katič. izvolite, gospod poslanec.",2020,01,1986,LMŠ,F,neutral
"podpredsednica, hvala za besedo. spoštovana gospa ministrica katič! v zagrebu ste prejšnji teden skupaj z drugimi pravosodnimi ministri izpostavili pomen krepitve skupnih vrednot eu, med njimi je tudi vladavina prava. s tem se je seveda strinjati. zdaj bi pa rad izpostavil, da v kontekst vladavine prava spada tudi . člen ustave republike slovenije. vam je seveda znan. gre za to, da določa, da so sojenja in izreki sodb javni. pred kratkim smo videli, da pa niso vse sodbe temu podvržene oziroma da prihaja, da ne rečem, do nekega skrivanja, namenskega ali narekovanega. govorim o tej odmevni sodni skrivalnici v primeru maročana alija safinija, ki je že bil pravnomočno obsojen za nasilje in rop žensk. ta sodba še vedno ni v celoti dostopna javnosti, pa gre za en rop, se pravi, ne gre za nobene omejitve. tukaj se javnost upravičeno sprašuje, če so ilegalni migranti v teh sodnih postopkih drugače obravnavani kot naši slovenski državljani, zakaj takšen pokroviteljski odnos do teh obsojenih. eksplicitno me zanima kako boste kot ministrica za pravosodje zagotovili dosledno spoštovanje . člena ustave republike slovenije, da bodo sojenja in izreki sodb dejansko javni, se pravi, da ima javnost pravico vpogledati v te sodbe? še enkrat bi rad poudaril, da govorim samo o tej sodbi ropanja slovenskih državljanov, ne o tistem, ko je potem ta ista oseba storila še spolno nasilje nad dvema študentkama. se pravi, ostajamo samo tukaj in tukaj ni, poudarjam, nobenih zakonskih omejitev niti po zakonu o varstvu osebnih podatkov niti po splošni uredbi o varstvu podatkov. se pravi, nobenih omejitev ni, da se taka sodba ne bi javno objavila. to so problematizirali novinarji, problematizirali so tudi pisci v pravni praksi. očitno gre za neko temo, ki je zelo pereča, se pravi, da se krši ta člen ustave in da sama sodišča na nek način preprečujejo objavo teh sodb. zanima me tudi kako boste omogočili, da bodo sodbe, ki imajo podlago v ustavi, vendarle javne? hvala.",2020,01,1975,SDS,M,neutral
"hvala lepa. gospa ministrica, izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala, gospod poslanec, za to vprašanje. mogoče samo tole. . člen ustave govori, da so sodne obravnave javne in da se sodbe izrekajo javno. na vseh sodiščih imate razpored aktualnih obravnav, kjer natančno piše, kateri postopki so, v kateri zadevi potekajo in kdo je tožena stranka. razen v tistih primerih, kjer je zakonodajalec, se pravi državni zbor, po zakonu o kazenskem postopku, zakonu o pravdnem postopku, zakonu o upravnem sporu določil, da se javnost lahko izključi. se pravi, sojenje je javno. ne piše, da se sodbe objavijo javno. sodbe se morajo tudi zaradi pravic žrtev anonimizirati. na višjih sodiščih to poteka, ne moremo pa tega zagotoviti na najnižjem, na prvostopenjskem nivoju, tudi zaradi tega, ker imamo okoli tisoč odločitev letno. v sklopu tega je bilo za pravosodni supervizor mogoče prehitro napovedano, da se bo algoritem učil tako hitro, da bo zmožen to v relativno kratkem času anonimizirati in da jih bomo lahko tudi predstavili javnosti. ampak ne zaradi tega, da bi javnost polemizirala o posamezni odločitvi, ampak z namenom poenotenja sodne prakse. zagotovo pa tudi sami vidimo v sklopu tega je bil prejšnji teden že sestanek na sodiščih skupaj z informacijsko pooblaščenko, tudi s sodelavci z ministrstva za pravosodje da je potrebno narediti tukaj še en korak naprej v vidiku predstavljanja sodstva javnosti. vi sami veste, da sem velikokrat pozvala vse pravosodne deležnike, da vse svoje odločitve javnosti predstavijo na razumljiv način, se pravi, zakaj je bila kakšna odločitev sprejeta. pri razglasitvi sodbe se recimo v kazenskem postopku javno prebere izrek sodbe, na kratko se pojasnijo razlogi za tako odločitev in izrek sodbe se vselej prebere na zasedanju, ki je javno. tudi če je bila javnost v postopku samem izključena. lahko pa se potem za podrobnejšo obrazložitev tudi izključi prisotnost javnosti. zagotovo je ta pobuda, da je potrebno sedaj je v zakonodaji tako, različna so mnenja informacijske pooblaščenke, drugih postopkov da bo sprejeta odločitev, da ob prenovi zakona o sodiščih naslovimo tudi to. pobudo že imamo. sami veste, da se v okviru spremembe pravosodne mreže, uvedbe enovitega sodnika, pogovarjamo tudi o tem, in jaz verjamem, da bomo z delom nadaljevali. prav v sredo imamo sestanek s predstavniki sodstva, s sodnim svetom, mislim, da se bo pridružilo tudi sodniško društvo, kjer bomo obravnavali te spremembe. zagotovo bo pa del teh sprememb v novem zakonu o sodiščih tudi, kar se tiče tega, kako moramo imeti v sloveniji zagotovljeno javnost sodb kot takih. hvala.",2020,01,1969,,F,neutral
"hvala lepa. gospod kaloh, imate zahtevo za dopolnitev odgovora. izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala, podpredsednica. gospa ministrica, vsi se strinjamo s tem, da so tudi na področju javnosti sojenja, izreka sodb ter samega plasiranja sodb v javnost še potrebne nujne izboljšave. v avstriji recimo nimajo problema niti na nižjestopenjskih sodiščih. celo v brskalnikih okrajnih in okrožnih sodišč je dejansko možno dobiti sodbe, ki jih zainteresirana javnost, novinarji pa tudi udeleženci postopka, potrebuje. ni nobenih problemov, razen v tistih primerih, o katerih ste sami govorili, kjer se zaradi delikatnosti potemnijo, ne vem, dostikrat priimki, se pravi ostane ime in zgolj inicialka priimka, tako da v tujini je dejansko tako in ne vidijo nobenih problemov s to javnostjo sodb. me pa vendarle zanima, jaz se vseeno nisem mogel izogniti občutkom, da se gredo v tem konkretnem primeru zaradi nekih političnih razlogov na okrožnem sodišču v ljubljani skrivalnice, ker vseeno je šlo za ilegalnega migranta. mogoče ravno zaradi tega, ker se je politika ne vem, če rečem v navednicah welcome immigrants pokazala za zgrešeno. ker potem smo videli, da ti migranti tudi v naši družbi niso čutili, da bi se jim tu vendarle izplačalo integrirati, če so že prišli k nam pa zaprosili za azil, pa so potem rajši izvrševali kazniva dejanja. se pravi, tukaj se jaz bojim, da vseeno gre za politične skrivalnice. v tem konkretnem primeru, kjer je bila sodba pravnomočno zaključena, pri tem ropu dveh slovenskih državljank, me zanima ali boste vi v okviru svoje pristojnosti predsednika okrožnega sodišča vendarle kaj vprašali? ali boste mogoče, tako kot ste rekli prej, v naboru nadaljnjih korakov šli po tej bolj ohlapni poti ali boste vendarle tudi kaj eksplicitno vprašali predsednika okrožnega sodišča? hvala.",2020,01,1975,SDS,M,neutral
"hvala, gospod poslanec. gospa ministrica, izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala. sama zelo spoštujem neodvisnost sodišč. to sem velikokrat že povedala. včasih se je kakšen minister za pravosodje pošalil, da ob sredah telefonira sodstvu, kako naj odločijo v kakšni zadevi jaz se tudi šaliti ne upam v zvezi s tem. kakorkoli, zagotovo mora biti vsak primer, vsaka anomalija, ki se pojavi v praksi, meni kot aktualni ministrici za pravosodje znak, da je potrebno pogledati, ali imamo zakonodajo primerno urejeno ali ne. kar se tiče pa konkretnih primerov, je naša praksa vedno takšna če dobimo na ministrstvo za pravosodje kakršnokoli vprašanje, ki ne sodi v našo pristojnost, ga odstopimo pristojnemu organu. na takšen način kontaktiramo tudi z mediji. povedala pa sem, da ko ugotovimo in tukaj pobudo že imamo in zakonodajo že spreminjamo se bomo tega tudi lotili. tudi z vaše strani, mislim da, smo dobili nekatera vprašanja. ta vprašanja bomo odstopili tudi vrhovnemu sodišču, ki bo pripravilo vse tisto, kar bo potem podlaga za naš odgovor oziroma odgovor vlade vam. hvala.",2020,01,1969,,F,neutral
"hvala lepa. gospod poslanec, postopkovni predlog. izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala, ministrica, za vaše odgovore. vendarle bom izkoristil poslovniško možnost. predlagam, da se na naslednji seji opravi splošna razprava o odgovoru ministrice, ker mislim, da je vladavina prava v tem kontekstu, o katerem sem govoril, načeta. prosim za splošno razpravo na naslednji seji. hvala.",2020,01,1975,SDS,M,neutral
hvala lepa. o vašem predlogu bomo odločali v sredo v okviru glasovanj. nadaljujemo. gospod jožef horvat bo postavil vprašanje ministru za zdravje gospodu alešu šabedru. izvolite.,2020,01,1986,LMŠ,F,neutral
