text,leto,mesec,rojstvo,stranka,spol,sent
"hvala lepa za vprašanje. sodelovanje med ministrstvom za notranje zadeve in ministrstvom za zunanje zadeve poteka, vendar je ministrstvo za zunanje zadeve vključeno v postopke v izvedbeni fazi. to je, denimo, ko gre za vračanje teh beguncev ali migrantov, šele takrat, ko je odločitev o vrnitvi s strani pristojnega organa že pravnomočna in mora pristojno diplomatsko konzularno predstavništvo, se pravi dkp matične države, tujcu pomagati pri urejanju potne listine, ki jo pač potrebuje. in naj povem, da tukaj naša konzularna služba, se pravi z ministrstva za zunanje zadeve, ne more oziroma ne sme posegati v pravnomočne odločbe drugih resorjev. to velja tudi za pravnomočne odločbe o vračanju, pri čemer pa imajo seveda posamezniki tako kot v vseh upravnih postopkih možnost uporabe tako rednih kot izrednih pravnih sredstev in nenazadnje tudi možnost sodnega varstva. ministrstvo za zunanje zadeve za lastne potrebe pa tudi za potrebe vlade analizira stanje v različnih državah, torej tudi v afriki, tudi v aziji, tudi na obrobju evrope in tako naprej. seveda pa nimamo neke posebne pristojnosti pripravljanja poročil za ministrstvo za notranje zadeve. tukaj je zelo pomembno, da ta koordinacija poteka. vendar pa, ker ta hip, do zdaj nismo vodili nobene natančne evidence, kdaj in kje smo dali poročila ministrstvu za notranje zadeve, pripravljamo zdaj. tega še nismo uspeli pripraviti, en pregled tega sodelovanja, da boste dobili točno to lahko v pisni obliki. tako da vam lahko samo zagotovim, da bo dopolnilo tega vprašanja prišlo v pisni obliki. strinjam pa se z vami, da je izredno pomembno, da vemo, katera država je varna, katera nevarna, zakaj in pod kakšnimi pogoji kdaj koga v kakšno državo vračamo. tukaj mora biti koordinacija resorjev dobra. tako da to vaše vprašanje zdaj spodbuja to analizo na ministrstvu. upam, da bodo tudi na mnz pripravili svojo. in kot sem rekel, vam bomo pisno posredovali dopolnitev tega odgovora.",2020,03,1963,,M,neutral
"gospod poslanec, izvolite.",2020,03,1967,SD,M,neutral
"najlepša hvala. mislim, da je dobro, da se tudi ta analiza pripravi. me pa zanima samo še ena stvar kot dopolnitev odgovora. če sem vas prav razumel, ne obstaja neka samoiniciativnost mnz, da bi najprej prosilo mzz za neko takšno analizo, če obstaja in če bi jo lahko pripravilo, na podlagi katere bi potem lahko naredilo oceno stanja? če sem vas prav razumel?",2020,03,1983,Levica,M,neutral
"hvala, gospod poslanec. gospod minister, izvolite.",2020,03,1967,SD,M,neutral
"ja, pravzaprav ugotavljanje tega, katera država je varna, nevarna, kakšni so pogoji za posamezne prosilce, to je pretežno v pristojnosti ministrstva za notranje zadeve in organov v sestavi. in seveda mi tukaj ne moremo, kot sem rekel, v te postopke posegati. mi seveda z vidika zunanjih zadev spremljamo stanje v različnih državah, vendar ga ne moremo po vseh specifikah. vseh držav tudi ne moremo z danimi kapacitetami dovolj zaobseči. morate razumeti, da je, kot sem že večkrat rekel, ministrstvo zelo podhranjeno s kadri in finančno še iz preteklih let in da se to šele počasi sedaj začenja izboljševati. pa še tukaj je premalo denarja. in potem, če en človek ali dva ali trije pokrijejo več deset držav, seveda te analize ne morejo biti takšne, kot bi bile, če bi imeli več deset ljudi, ki bi se s tem ukvarjali. tako da mislim, da z nadpovprečno intenzivnim delom na mzz ugotavljamo te zadeve v teh državah. če pa dobimo posebno zaprosilo mnz, in to je tukaj pomembno, da oni tudi vprašajo tam, kjer jih konkretno zanima, ali je država varna, kakšni so pogoji bivanja za otroke, za družine, bomo pa seveda zelo hitro zmožni in smo zmožni potem narediti neko analizo. to koordinacijo je treba spodbujati in zato je tako pomembno, da tudi na podlagi vašega vprašanja zdaj dobimo neko analizo, da vidimo, kje je treba morda stanje izboljšati, kje pa je že dovolj dobro. hvala.",2020,03,1963,,M,neutral
"hvala, gospod minister. mag. dejan kaloh, imate vprašanje za ministrico za pravosodje gospo andrejo katič. izvolite.",2020,03,1967,SD,M,neutral
"predsednik, hvala lepa. gospa ministrica, ne bi vas več na nek način moril z mojimi poslanskimi vprašanji, ki so bila dostikrat v kontekstu vašega resorja, ampak ta zadeva, ki bi jo rad izpostavil, se je dogajala v vašem mandatu. v bistvu se je ves čas vlekla. govorim namreč o veljavnem sodnem redu iz leta . v . členu je bilo eksplicitno določeno, da mora sodišče preko spletnih strani sodstva omogočiti brezplačen vpogled v podatke iz vpisnikov. ta sistem je bil že vzpostavljen. nikoli se potem ni lansiral. pri različnih deležnikih, od informacijskega pooblaščenca, ministrstva za pravosodje, tudi vrhovnega sodišča, se je potem pri vprašanju pravnih podlag in nabora podatkov nekako zapletalo. sedaj je že poltretje leto. zanima me kaj ste vi kot ministrica v svojem mandatu glede izvrševanja tega . člena sodnega reda storili, da bi dejansko presekali to nezakonito stanje? ste se morda že uskladili z vrhovnim sodiščem okoli pravne podlage ali še vedno vztrajate, da je na normativni ravni urejeno? .a člen zakona o sodiščih v alinejah taksativno našteva katere, namen, obseg in vsebina teh objav, so že zdaj uzakonjene. kakšno je vaše stališče? ali se bolj nagibate k stališču informacijskega pooblaščenca ali vrhovnega sodišča? ker vendarle sedaj to vaše neukrepanje jaz verjamem, da poznate problematiko, se je vlekla dejansko dve leti in pol. in tudi tisti, ki bi zdaj po zakonu lahko gledali te podatke sodnih vpisnikov, se pravi same stranke v postopku, sedaj preko spleta, čeprav jim sodni red to eksplicitno dovoljuje, niso mogli, niti stranke postopke, kaj šele kakšni drugi zainteresirani. zanima me kako ste se v svojem iztekajočem mandatu soočali s to problematiko in kaj ste naredili, da bi bilo zakonu zadoščeno? hvala.",2020,03,1975,SDS,M,neutral
"hvala, gospod poslanec. gospa ministrica, izvolite.",2020,03,1967,SD,M,neutral
"hvala, predsednik. res je, kot ste sami v vprašanju že navedli, kar nekaj časa bi moralo biti to že urejeno, saj je sodni red v letu dal mesečni rok, ko naj bi potem predsednik vrhovnega sodišča določil način dostopa do podatkov iz vpisnikov, nabor splošnih dostopnih podatkov in obliko njihove objave. te objave še ni, je pa v tem času potekala kar vrsta različnih sestankov. stališče ministrstva za pravosodje je bilo, da je dovolj natančna pravna podlaga. potem je vrhovno sodišče menilo drugače. v to se je vpletla še informacijska pooblaščenka s svojim mnenjem. tudi zakonodajno pravna služba vlade je povedala, da bi se morali sprememb lotiti širše. da smo to presekali, smo se enostavno dogovorili, da vrhovno sodišče pripravi nova izhodišča, ki bodo potem vpeta v zakon o sodiščih. verjetno vam je znano, da smo v zaključni fazi in da smo uskladili tako nov zakon o sodiščih, kot tudi zakon o sodniški službi. da ne traja v nedogled, kaj je dovolj natančna pravna podlaga med informacijsko pooblaščenko, vrhovnim sodiščem in ministrstvom za pravosodje pa tudi drugimi, smo se enostavno dogovorili. res pa je, da je bilo zadolženo vrhovno sodišče, da nam poda ta izhodišča, da jih še nismo dobili, da že kar nekaj časa čakamo, da smo večkrat urgirali. ampak glede na to, da je zakon res v zaključni fazi, se ta rok počasi izteka, verjamem, če bo tudi volja nove garniture, da bodo z tem nadaljevali in da bo potem to določilo urejeno z zakonom in bo dalo vso pravno podlago, da tega izgovora, za katerega danes mislim, da je, velikokrat tudi izgovor, da se nekaj ne naredi, ne bo več.",2020,03,1969,,F,neutral
"hvala, gospa ministrica. s tem prehajamo na sedmo poslansko vprašanje, mag. bojana muršič za ministra za zdravje gospoda aleša šabedra. izvolite.",2020,03,1967,SD,M,neutral
"hvala lepa, predsednik, za besedo. spoštovani minister! že v prejšnjem koledarskem letu in nazadnje tudi . januarja v tem letu sem naslovila na vas poslanski vprašanji v zvezi s sladkorno boleznijo tipa . prvo se je nanašalo na pravico za dostopa bolnikov do brezplačno tehnološko naprednejših pripomočkov in drugo na mnenje glede spreminjanja starostne meje za dostop sladkornih bolnikov do brezplačnega senzorja. na to zadnje vprašanje vašega odgovora nisem dobila v roku dni. v sloveniji za sladkorno boleznijo tipa vsako leto zboli okoli ljudi, od tega mladostnikov in otrok. skupno število bolnikov, ki potrebujejo vsaj tri odmerke hitrega inzulina in vsaj en odmerek dolgega inzulina ali črpalko, ne glede na vzrok bolezni, ne glede na starost, je okoli tisoč. prepričana sem, da so ob tej zaskrbljujoči statistiki, za katero se skriva življenje ljudi z boleznijo, marsikateri prikrajšani. tehnologija zdravljenja sladkorne bolezni ni pa dostopna vsem, ki so odvisni od inzulina, najmanj pa otrokom do . leta starosti. spoštovani minister, v prvem odgovoru ste mi odgovorili, da se je nanašalo zvišanje starostne meje za dostop do brezplačnih senzorjev za sladkorne bolnike zapisali ste, da so bili delno podobni predlogi podani tudi s strani stroke, glede na starostno mejo in da bodo posredovani zavodu za zdravstveno zavarovanje, ki bi jih naj proučil. pravice obveznega zdravstvenega zavarovanja se širijo ali se krčijo. na ta pravila dajete soglasje tudi vi, spoštovani minister. zato me na podlagi navedenega zanima ali je bila pobuda o zvišanju starostne meje za dostop do brezplačnega senzorja obravnavana na zzzs in morda tudi sprejeta? če pobuda ni bila sprejeta, me zanimajo razlogi, zakaj ne in kakšen odgovor je bil ponujen zaradi takšne rešitve problematike. trdno pa sem prepričana, da nikjer, tudi v republiki sloveniji, pravica otroka do kakovostnega zdravstva ne sme biti odvisna od socialno ekonomskega statusa družine, v kateri otrok odrašča. hvala lepa za vaš odgovor.",2020,03,1971,SD,F,neutral
"hvala, gospa poslanka. gospod minister, izvolite.",2020,03,1967,SD,M,neutral
"hvala za besedo, gospod predsednik. spoštovane poslanke in spoštovani poslanci! spoštovana poslanka, hvala za vprašanje. pobuda za zvišanje starostne meje za dostop do brezplačnega senzorja je bila obravnavana že v preteklem letu na ministrstvu za zdravje in na upravnem odboru zavoda za zdravstveno zavarovanje slovenije ter nato sprejeta na skupščini zavoda . januarja letošnjega leta. pravila bodo stopila v veljavo s . . . senzorji bodo dostopni vsem tistim, ki imajo več kot štiri injekcije inzulina na dan ali imajo inzulinsko črpalko. skupščina zavoda za zdravstveno zavarovanje je na omenjeni seji sprejela spremembe in dopolnitve pravil obveznega zdravstvenega zavarovanja in iz tega naslova dodala še druge pravice, ki se sicer tičejo še drugih bolezni. mogoče še nekoliko bolj podrobno, kaj pravzaprav ta nova pravica prinaša. nova pravica do samostojnega senzorskega sistema za spremljanje glukoze v medceličnini obsega čitalnik s trajnostjo dobo leta in senzorje. do nove pravice je upravičena zavarovana oseba s sladkorno boleznijo, ki je na podlagi meritve sposobna izboljšati urejenost glikemije, če ima pravico do inzulinske črpalke, se zdravi s štirimi ali več injekcijami inzulina dnevno ali je noseča in se zdravi z inzulinom. nova pravica povečuje število senzorjev, največ eden na sedem dni za obstoječi sistem za kontinuirano merjenje glukoze v medceličnini, kar pomeni na letnem nivoju iz sedanjih na kosov na leto. hvala.",2020,03,"-
",,M,neutral
"hvala, gospod minister. s tem, spoštovane in spoštovani, prehajamo na osmo poslansko vprašanje. gospod jožef lenart prav tako za ministra gospoda aleša šabedra. izvolite, gospod poslanec.",2020,03,1967,SD,M,neutral
"hvala lepa za besedo, predsednik. lep pozdrav vsem gostom, ministrom! pozdravljene kolegice in kolegi poslanci! spoštovani gospod minister aleš šabeder! urgentni center ptuj je ustanova izjemne pomembnosti za reševanje življenj občanov in mora pokrivati celotne področje spodnjega podravja. prebivalci, ki živimo na območju stare mestne občine ptuj pa vse tja do lenarta, zavrča in haloških občin, pa tudi naša občinska vodstva ter trenutno vodstvo bolnišnice ptuj vemo, kaj potrebujemo sodobni urgentni center ptuj. na pustno nedeljo ste bili na karnevalu na ptuju. ob robu prireditve ste novinarjem podali izjavo, da gradnja ptujske urgence zaradi odstopa vlade ne bi smela biti ogrožena. zakaj ste v dvomih? ali je finančna konstrukcija zagotovljena ali ni? na ministrstvu naj bi bili zagotovljeni štirje milijoni evrov, za dokončanje omenjenega, želenega in nujnega projekta bi pa naj bilo , milijona evrov. zanima me kdaj se bo začelo z gradnjo sodobnega urgentnega centra ptuj? kakšna je časovnica? prosim, da ne ponavljava fraz, kot je kmalu, ker je te besede uporabil že vaš predhodnik fakin v letu , torej zamujamo. kako je z novelacijo projekta? kakšen bo dejansko urgentni center ptuj?",2020,03,1969,SDS,M,neutral
"hvala, gospod poslanec. gospod minister, izvolite.",2020,03,1967,SD,M,neutral
"hvala za besedo, gospod predsednik. hvala za vprašanja, spoštovani gospod poslanec! seveda se bom potrudil, da vam odgovorim brez kakršnikoli fraz. poskušal bom biti zelo konkreten, kar se tiče urgentnega centra na ptuju. glede na dejstvo, da je bolnišnica ptuj šele sredi meseca februarja posredovala novelacijo številka investicijskega programa, se do dokumenta pristojna komisija ministrstva še ni opredelila. kakor izhaja iz predloga novelacije, znaša nova investicijska vrednost milijonov tisoč evrov in centrov. moram pa poudariti, da je bilo z vodstvom bolnišnice v času mojega mandata dogovorjeno, da bo ministrstvo za izgradnjo urgentnega centra poleg že zagotovljenih sredstev v proračunu v višini dobrega , milijona ali natančno milijona tisoč evrov in centov zagotovilo še dodatnih , milijona evrov iz naslova priliva amortizacije. iz sprejete novelacije pa izhaja, da bi moralo ministrstvo zagotoviti še dodatnih tisoč evrov za morebitna nepredvidena dela. če bo pristojna komisija ministrstva presodila upravičenost investicije, kot je predlagano v prejeti novelaciji, bo odločitev v skladu z zakonom o izvrševanju proračuna sprejela vlada republike slovenije, predvidevam, najverjetneje še v tem mesecu. po potrditvi novelacije sledi izvedba postopkov javnega naročanja in nekje konec poletja začetek tako težko pričakovanih del. predvideno je, da bi bila lahko vsa dela vključno z dobavami opreme zaključena do jeseni . poskušal vam bom pojasniti zelo natančno tudi predvidene vire financiranja samega urgentnega centra. ministrstvo za zdravje v višini milijone tisoč evrov in centov. vir financiranja oziroma delež ministrstva se poveča iz milijona tisoč , evra na milijone tisoč , evra. torej bo moralo ministrstvo poleg , milijona zagotoviti še teh dodatnih tisoč evrov, ki sem jih prej omenil. splošna bolnišnica ptuj tisoč evrov in centov. lokalna skupnost, konzorcijska pogodba v višini tisoč evrov. in pa donacije gospodarstvenikov oziroma gospodarstva v višini tisoč evrov in centov. iz te finančne konstrukcije, ki sem vam jo ravnokar navedel, izhaja, da bodo sredstva zagotovljena in bo skladno z načrtom tudi javni razpis in pa potem tudi izgradnja same urgence. upam, da sem vam uspel dovolj nazorno odgovoriti.",2020,03,"-
",,M,neutral
"hvala, gospod minister. gospod poslanec, imate možnost za dopolnitev. izvolite.",2020,03,1967,SD,M,neutral
"hvala lepa za podane informacije, gospod šabeder. sedaj šele vemo, kolikšna bo ocena našega urgentnega centra, po tem, kar ste povedali. zanima me samo tole prvo nadstropje bo ali ne bo? dejansko se stroka, vodstvo, nekako vsi zavedamo, da bi bil dejansko urgentni center s prvim nadstropjem nujno potreben. in glede tega, da ste povedali, da ta novelacija še ni bila obravnavana, potem lepo prosim, če bi mi povedali, kdaj bo. potem imam še dve podvprašanji. tisoč porabljenih sredstev za do sedaj narejene projekte. tisoč dodatnih novih sredstev za nov projekt iz leta oziroma konec leta. skupno tisoč porabljenih sredstev za načrte. do sedaj še vedno imamo samo gradbeno jamo. in naslednja zadeva, ko smo se prej pogovarjali, gospodarstvo in lokalna skupnost sta skupaj prispevala tisoč. to smo pa že porabili za projekte, pa še vedno zadeva stoji. tako da bi lepo prosil, da mi poveste, kakšnega tipa je potem sedaj tole planirano. ali se vi zavzemate za to, da bi se naredilo zraven še eno nadstropje? hvala lepa.",2020,03,1969,SDS,M,neutral
