text,sent
tudi jerebica je pri nas v izumiranju golobov grivarjev je po cenitvi opazovalcev ptic res okoli 10 tisoč parov vendar je tudi zeleni hudič v podrobnostih golob grivar je namreč zelo podoben ogroženemu golobu duplarju lovske oči niso najbolj selektivne na šibri pa ni imena žrtve kot bi rekli v kavbojski ameriki,negative
kdo bo enkrat lovcem postavil temeljno vprašanje kdaj bodo nehali pobijati živali zaradi užitka in športa mislim da jih lahko ustavita samo javno mnenje in država ne bo lahka lovci so eden najmočnejših lobijev na planetu čeprav se včasih zgodi tudi kakšna nesreča kot na primer takrat ko so na zelo nobel lovu nehote streljali na lovca edvarda kardelja če še veste kdo je bil ta gospod tovariš,neutral
sicer pa se lovci iz nelovcev predvsem norčujejo kako bi drugače razumeli njihovo utemeljitev po kateri bi ponovna uvrstitev teh vrst ptic med divjad prispevala k ponovni zainteresiranosti lovcev ter boljšemu spremljanju razmer aktivnejši skrbi in varovanju tako posameznih živali kot njihovega življenjskega prostora,negative
ali drugače povedano za kozico bom skrbel samo če jo lahko potem pribijem s šibrami,neutral
od življenja ostane kupček perja koščic mesa in droba,negative
po novem bodo državljani republike slovenije ki stalno ali začasno prebivajo v tujini oziroma se nahajajo v tujini za izdajo osebne izkaznice lahko zaprosili na konzulatih,positive
od 1 marca 2013 dalje lahko državljani republike slovenije ki stalno ali začasno prebivajo v tujini oziroma se nahajajo v tujini in se zaradi zdravstvenih ali drugih upravičenih razlogov ne morejo vrniti v domovino zaprosijo za izdajo osebne izkaznice na slovenskih diplomatskokonzularnih predstavništvih,positive
osebne izkaznice za katere bo podana vloga v tujini bodo prosilcu v tujini tudi vročene na spodaj navedenih diplomatskih predstavništvih in konzulatih pa lahko državljani tudi sicer naznanijo morebitno pogrešitev izgubo ali krajo osebne izkaznice v tujini,positive
osebno izkaznico bo možno naročiti na kar 43 konzulatih širom sveta,positive
državljani republike slovenije lahko vlogo za izdajo osebne izkaznice oddajo na slovenskih diplomatskokonzularnih predstavništvih na naslednjih lokacijah celovec cleveland münchen trst ankara atene beograd berlin bern brasilia bratislava bruselj budimpešta bukarešta buenos aires canberra dunaj haag kairo kijev kopenhagen london madrid moskva new delhi ottawa pariz peking podgorica praga priština rim sarajevo skopje tel aviv tirana tokio varšava washington zagreb new york in stuttgart,positive
prav presunile so me besede psihiatra dr gorazda v mrevljeta ki je sodeloval pri našem prispevku o izgorelosti zakaj človek sploh izgoreva  da ne govorimo o tem da delovna izčrpanost še zdaleč ni izgorelost  je razložil tako jasno in prav nič olepšano da človeka zaboli pri srcu številni ljudje svojo pozitivno samopodobo gradijo na tem kaj si o njih misli in kako jih dojema okolica znanci sosedi sodelavci šefi ožje in širše ah on je pa tako priden doma je ves čas z otroki službo ima strašno naporno pa je vedno nasmejan dobre volje pripravljen pomagati pregoriš lahko če preveč delaš tisto kar od tebe zahteva kapitalistično usmerjena družba torej tisto kar drugi pričakujejo od tebe če tvoje edino življenje postane služba saj je le denar merilo tvojega uspeha in tega na čemer gradiš svojo pozitivno samopodobo bolj boš priden bolj te bodo imeli radi ko postaneš manj učinkovit in utrujen le še bolj delaš hej saj je treba nadomestiti zamujeno kajne kakšne gradove iz mivke si postavljamo ljudje,neutral
ne pozabimo da na svetu nismo zato da ocenjujemo in presojamo življenja drugih temveč da živimo svoje življenje,positive
meje težko je postavljati meje otroku še težje jih je sebi koliko obremenitev v resnici zmore sodobni človek in zakaj hočemo biti superheroji no vprašanje je res naivno posebej ker sem človek iz medijev ki poveličujejo podobo lepe mlade uspešne vitke srečne in vedno nasmejane ženske slovenci smo že pregovorno sami sebi najbolj škodljivi smo bolestno prizadevni povrhu vsega pa še uslužni ne poznamo nobenih meja ko gre za to kako smo videti pred drugimi ja morda res posplošujem ampak čemu je torej toliko stigmatiziranja vsega bolezni slabih odnosov v družini čustvenih in psihičnih težav,neutral
nisi sam nihče ni edini v skrbi zase edini s težavami na svetu čeprav se dostikrat marsikdo tako vede kakorkoli ljudje svoje težave in križe rešujemo kakor vemo in znamo pri tem so nekateri zelo šibki nesamozavestni drugim gre bolje nikakršna skrivnost ni da se ljudje že v mladosti naučimo vzorcev vedenja pristopanja in reševanja ob nastalih težavah ali jih znamo konstruktivno reševati ali sprejmemo da so te zato da se rešujejo je večinoma odvisno od tega kakšne zglede smo imeli in ali smo mimogrede na življenjski poti pridelali še kakšna neodložena v podzavest potlačena bremena take nahrbtnike je vsekakor pametno odložiti preteklost je pomembna vprašanje pa je koliko se splača in ali je sploh zdravo preveč brskati po njej če človek vztrajno brska najbrž gotovo kaj tudi odkrije temu pa lahko povrhu pripiše še pretiran pomen vsekakor ni slabo če se tu in tam ko nam je najhuje ustavimo obrnemo k sebi in poskušamo ugotoviti kje smo in kako si sploh želimo naprej,positive
živimo življenje poznam veliko ljudi ki prisegajo na psihoterapijo in menijo da je razumevanje čustev še vedno bistvo življenja s samim sabo nekaj pa nas je gotovo takih ki bomo raje kot tujim ljudem svoje pomisleke še vedno zaupali prijateljem staromodno morda res toda vsak naj stori tisto za kar meni da mu najbolj pomaga tudi če je to samo dober občutek ko smo na izhodu iz terapevtove ordinacije lažji za nekaj deset evrov,positive
ne pozabimo da na svetu nismo zato da ocenjujemo in presojamo življenja drugih temveč da živimo svoje življenje če bi ljudje svoja življenja živeli potem ne bi potrebovali precejšnjega deleža storitev in izdelkov medicine in farmacije toda to je že druga zgodba,positive
desus tudi v novi vladi zanima ministrstvo za zdravje obeta pa se tudi nekaj notranjih strankarskih menjav,neutral
foto urban štebljaj,neutral
neuradni rezultati kažejo da karl erjavec ostaja na čelu stranke desus od 218 glasov delegatov stranke ki so o tem kdo bo opravljal funkcijo predsednika stranke glasovali na današnjem kongresu naj bi jih prejel 115,neutral
na kongresu je bilo sicer slišati kar nekaj očitkov na strankino sodelovanje v desnosredinski koaliciji janeza janše ter da je ministrovanje nekaj kar je erjavcu neprimerno pomembnejše od ostalih prizadevanj stranke izpostavljeno je bilo tudi da je zdaj za stranko desus precej pomembnejše da vodi ministrstvo za delo ali zdravje in ne ministrstva za zunanje zadeve poroča 24ur,neutral
erjavec napovedal zamenjavo jasniča na mestu generalnega sekretarja stranke,neutral
karl erjavec je po izidu glasovanja dejal zmago sem pričakoval sem jo tudi napovedal zadovoljen sem tudi z močno podporo erjavec je še napovedal da bo na poziciji generalnega sekretarja zamenjal ljuba jasniča ki je veljal za najmočnejšega protikandidata erjavcu za vodstvo stranke a je z 39 prejetimi glasovi podpore postal poraženec volitev upam da ta kongres pomeni da bo desus močnejši in ne bo več teh notranjih trenj  je povedal erjavec meta vesel valentinčič je bila nad svojo podporo 62 glasov presenečena meni pa da bo ali je bila odločitev za karla erjavca prava pokazal čas,positive
vlada bo je prepričan erjavec,positive
novistari predsednik je prepričan da bodo ljudje v desusu videli stranko ki dela za ljudi in da se bo vlada pod vodstvom alenke bratušek oblikovala ne vidim nekih preprek mislim da se bo tudi različna mnenja glede slabe banke in sdhja dalo uskladiti  pravi erjavec in dodaja da je cilj vsem vpletenim jasen sanacija bank se mora izpeljati  je dodal,neutral
bratuškova naj bi vztrajala da je erjavec v vladni ekipi,neutral
sicer bi kot pravi erjavec v novi vladi stranko desus mikalo ministrstvo za zdravje dosedanji minister tomaž gantar je po njegovi oceni delo dobro opravljal pozicija zunanjega ministra ni nekaj na čemur bi vztrajal je še povedal erjavec vendar takoj dodal da alenka bratušek vztraja da morajo biti vsi predsedniki koalicijskih strank v vladi da bodo tudi skupno nosili odgovornost,neutral
benjamin franklin je imel prav  prišparani cekin je tisti ki ga ni potrebno več zaslužiti,positive
marketwatch predlaga naslednjih petnajst načinov za cenejše življenje ki bodo prišli prav predvsem tistim ki ste že upokojeni,positive
1 preselite se v manjše bivališče,neutral
pravi varčevalci ne trošijo denarja za gretje in ohlajanje prostorov njihovo beljenje vzdrževanje nepremičnin ki so večje kot potrebujejo,positive
2 kupite zanesljiv avto najbolje rabljen,positive
kupite osnovni model in ga obdržite dokler se ne pojavi potreba po večjih popravilih če imate dva se znebite tistega ki porabi več goriva,positive
3 preselite se tja kjer je življenje cenejše,positive
poleg cenejše nepremičnine bodo cenejši tudi vsakodnevni stroški,positive
4 večje nakupe načrtujte vnaprej,positive
razmislite o tem da bi naredili seznam na katerega bi napisali stvari ki jih potrebujete kupiti vendar jih kupite le če na seznamu zdržijo vsaj 30 dni tako se boste izognili impulzivnemu nakupovanju omogočili pa si boste tudi dovolj časa da se za njihov nakup morda pojavi kakšna akcija,positive
5 kupujte samo z gotovino,neutral
največ finančnih težav ljudem povzročajo nakupi ki jih zaradi nekontrolirane in včasih tudi neosnovane potrebe krijejo njihove bančne kartice ko pa boste iz rok videli uhajati celo vrsto bankovcev se boste lažje zadržali,positive
6 plačujte z gotovino in koristite popust,positive
prodajalci niso naklonjeni plačevanju tarif za transakcije s kreditnimi karticami ponudite jim denar saj je na to pogosto vezan popust včasih je potrebno le vprašati po njem,neutral
7 izkoristite vse popuste ki so na voljo,positive
popusti so povsod še posebej če ste upokojenec če niso oglaševani povprašajte po njih precej verjetno boste velikokrat presenečeni,positive
8 izkoristite brezplačno zabavo,positive
berite časopis in internetne vodiče po prireditvah ne boste verjeli a veliko je brezplačnih in kvalitetnih možnosti za preživljanje prostega časa in večerov tudi muzeji imajo dneve ko so odprti brezplačno,positive
9 omejite stroške komunikacije,neutral
kabelska televizija dostop do interneta domači telefon mobilni telefon in vprašanje kaj še razmislite o konsolidaciji stroškov znebite se stacionarnega telefona naročite se na paket ki skupaj ponuja kabelsko televizijo telefon in internet glejte televizijo na internetu in odpovejte kabelsko televizijo za pogovore uporabljajte skype ali facetime možnosti je veliko nekaj se gotovo da ukiniti,neutral
10 ostanite zdravi,positive
zdravila ki niso na recept stroški prevoza in drugi samoplačniški prispevki so lahko hitro veliki privarčujte in skrbite za svoje zdravje gibajte se zmanjšajte pregrehe in življenje bo cenejše,positive
11 potujte s kolesom ali peš,positive
gorivo je drago in vsako potovanje nekaj stane na krajše razdalje se tako odpravite peš ali s kolesom počutili se boste dobro in zastonj bo,positive
12 načrtujte obdarovanje,positive
razmislite vnaprej kakšna darila morate kupiti v prihodnjem letu kupite jih ko so na razprodajah ali pa jih za majhne stroške ustvarite sami nakupi v zadnjem trenutku so vedno dražji,neutral
13 zmanjšajte s kajenjem alkoholom in sladkarijami,positive
pravijo da nas vse troje lahko prej pokoplje dejstvo pa gotovo je da so s svojimi trošarinami te komoditete vsak mesec dražje,neutral
14 vzdržujte lastnino,positive
za kuhinjske pripomočke in avto ste odšteli kar nekaj denarja preberite priročnik za njihovo pravilno uporabo in naredite še kaj več da bi jih pri življenju obdržali dalj časa ter s tem zmanjšajte stroške popravil ali celo ponovnega nakupa,positive
15 zaslužite še kaj,positive
seveda lahko skoraj vedno zaslužite še nekaj denarja sploh če ste upokojenci z več časa in še vedno vitalni poiščite si zabavno ali nagrajujočo obstransko zaposlitev ki vam bo prinesla tudi nekaj dodatnega denarja za zapravljanje,positive
da ne bi slovenci v svetu razumeli da niso pomembni je že in še bo koalicijskim partnerjem predlagala da stvari ostanejo kot so,neutral
foto aleš beno,neutral
mandatarka za sestavo nove vlade alenka bratušek je zanikala da bi nastajajoča koalicija razmišljala o ukinitvi urada za slovence v zamejstvu in po svetu a to že vemo v parlamentarno proceduro je vložen predlog novele zakona o vladi po kateri bi urad za slovence v zamejstvu in po svetu pripojili ministrstvu za kulturo,negative
v krajšem telefonskem pogovoru za slovensko radijsko oddajo okence v slovenijo v argentini je bratuškova še izpostavila da se je pomembno zavedati da so slovenci po svetu del slovenije,neutral
iz mojih ust tega niste slišali zatrjuje bratuškova,neutral
na vprašanje kaj lahko pove glede ukinitve omenjenega ministrstva je bratuškova odgovorila iz mojih ust tega niste nikoli slišali slovenci po svetu ste pomemben del našega naroda zato je pomembno da je naša država z vami in da se zaveda da ste slovenci po svetu del nje,neutral
kaj točno morajo slovenci po svetu razumeti,neutral
mislim da bi se ta vez lahko enako dobro razvijala tudi brez posebnega ministrstva ampak da ne bi slovenci po svetu razumeli da za novo vlado niste pomembni sem že in bom tudi v nadaljevanju predlagala koalicijskim partnerjem da tudi v naši vladi ostane tako kot je danes je dodala bratuškova ni pa bilo z naše strani do zdaj posebnega govora o tem da bi to ministrstvo ukinjali to so mogoče morda malo prehitre špekulacije ali pa strah nekaterih je še dodala,neutral
vladajoča mehiška institucionalna revolucionarna stranka je na kongresu izglasovala spremembo politike svoje stranke do davčnih sprememb ki naj bi opolnomočile tudi šibko državno naftno industrijo,positive
foto boža majstorović,neutral
vladajoča mehiška institucionalna revolucionarna stranka je v soboto sprejela odločitev ki pelje v smer davčnih sprememb s tem pa tudi prenove državnega naftnega velikana pemex  stranka ki je takim spremembam v preteklosti sicer nasprotovala si želi pospešitve gospodarske rasti v državi ki je druga največja južnoameriška gospodarska sila poroča reuters,neutral
davčne spremembe bodo revne prizadele in jim pomagaje pravijo v stranki,neutral
delegati stranke so na kongresu v prestolnici glasovali za spremembo dosedanje politike stranke do uveljavitve davka na dodano vrednost za hrano in zdravila ter s tem za pemex odprli možnosti za več zasebnega kapitala ter celovito prenovo šibke naftne industrije države kongresnik stranke javier trevino je ob tem povedal da bo posodobitev davčnega sistema in energetskega sektorja državi omogočilo tudi več sredstev nameniti za revne,neutral
sredinska institucionalna revolucionarna stranka v kongresu nima večine in tako je precej verjetno da jo čakajo meseci težkih pogajanj preden bo možno oblikovati podroben načrt omenjenih sprememb vseeno se pričakuje da bo do ukrepov ki so sporni predvsem ker bo dvig davka na hrano iz zdravila najbolj prizadel revne prišlo v drugi polovici letošnjega leta,negative
čista izguba družbe je konec lanskega leta znašala 13 4 milijona evrov prihodki od prodaje družbe so bili nižji za 11 odstotkov,negative
koprski koncern intereuropa ki ga vodi ernest gortan na sliki je lani ustvaril 188 4 milijona evrov prihodkov od prodaje kar je dva odstotka pod načrtovanimi in 11 odstotkov manj kot leta 2011 so iz družbe sporočili prek strani ljubljanske borze izguba iz poslovanja družbe je znašala 7 2 milijona evrov čista izguba pa 13 4 milijona evrov,negative
ob izločitvi dogodkov ki niso neposredno povezani z rednim poslovanjem bi sicer intereuropa ustvarila 9 8 milijona evrov dobička iz poslovanja,neutral
kot glavni razlog za upad prodaje v družbi navajajo prestrukturiranje odvisnih družb predvsem prostovoljno likvidacijo odvisne družbe intereuropa transport prenehanje poslovanja odvisne družbe v nemčiji in odprodajo odvisne družbe v franciji,neutral
zadolženost nižja za 80 milijonov evrov,negative
po dogovoru z bankami upnicami je koncernu uspelo končati postopek finančnega prestrukturiranja in znižati zadolženost za 80 2 milijona evrov kot je znano so banke upnice del dolgov pretvorile v lastniške deleže kar je vplivalo na lastniško strukturo matične družbe intereurope v kateri danes prevladujejo banke novembra lani je intereuropa,neutral
v novembru 2012 je družba prodala logistični center v rusiji kar je bil predpogoj za izvedbo finančnega prestrukturiranja,neutral
franc jurša pa je ko je zapuščal pogajanja o slabi banki in državnem holdingu povedal le da se počasi približujejo kompromisu,neutral
potencialne koalicijske partnerice so za danes končale pogajanja o slabi banki in državnem holdingu janez šušteršič in gregor virant ki sta na pogajanjih zastopala državljansko listo ob koncu nista hotela komentirati vmesnih pogajanj pred njima pa je srečanje zapustil vodja poslancev desus franc jurša ki je povedal le da se počasi približujejo kompromisu,neutral
pogajanja o najtrših orehih,positive
predstavniki potencialnih koalicijskih partneric so se s predsednico vlade alenko bratušek na čelu v dz pogajali o dveh najtrših orehih pri sestavi nove vlade pri teh dveh vprašanjih sta si navzkrižnih stališč zlasti sd in dl,neutral
videli bomo koliko so pripravljeni popustiti,positive
danes bomo videli koliko so pripravljeni popustiti zato da bi oblikovali vlado očitno je to tisto kar si najbolj želijo je pred pogajanji ocenil nekdanji finančni minister,positive
šušteršič pričakuje da ima sd manevrski prostor sicer verjetno ne bi vabili na pogajanja prav zato ker so v sd od vsega začetka nasprotovali slabi banki in državnem holdingu pa se je šušteršič sodelovanju v novi vladi odpovedal,neutral
šušteršič sicer še vedno ne ve kakšna bi lahko bila polovična rešitev glede slabe banke te se kot je že dejal ne da narediti na pol,neutral
boniteta države bi padala,negative
opustitev projekta slabe banke bi po njegovih besedah pomenila zlasti to da bi slovenija ostala brez izvedljive rešitve za reševanje položaja v bankah da bi vsi spet pol leta čakali na rešitev vmes pa bi boniteta države padala tako kot pada boniteta bank,negative
to bi nas dejansko lahko nevarno približalo bankrotu pravi šušteršič podobno je v ponedeljek opozoril janez janša ,negative
zakaj bi se boril za nekaj v kar drugi ne verjamejo,negative
šušteršič težko verjame kakšen bo dogovor na papirju da ne bi za tem dogovorom ves čas bilo nasprotovanje projektoma holdinga in slabe banke,negative
ne vem zakaj bi sebe postavljal v položaj da bi se boril za nekaj v kar drugi ne verjamejo ali pa ne verjame vsaj del koalicijskih partneric je dejal,neutral
o zaposlitvi se ne bo pogovarjal z mediji,neutral
pojasnil pa je da na pogajanjih sodeluje kot strokovnjak kot nekdanji finančni minister ki predstavlja argumente za pripravljene rešitve upa da mu bodo prisluhnili in ga razumeli na vprašanje ali bi ga zanimalo izvršno mesto v slabi banki pa je odgovoril da se bo o tem in kakšnih drugih zaposlitvah pogovarjal s tistimi ki te zaposlitve dajejo ne pa z mediji,positive
pogajanj se je med drugimi udeležil tudi robert golob iz ps,neutral
interesenti imajo 15 dni časa za prijavo med drugim se zahteva najmanj 10 let delovnih izkušenj najmanj pet na vodilnih mestih ter poznavanje slovenskega elektroenergetskega sistema,neutral
potem ko so nadzorniki elesa februarja z mesta direktorja razrešili milana jevšenaka in na njegovo mesto začasno imenovali vitoslava türka so danes v elesu objavili razpis za direktorja zainteresirani imajo čas za prijavo 15 dni nadzorni svet družbe pa bo izbranega kandidata imenoval za štiri leta,neutral
od kandidatov se zahteva najmanj deset let delovnih izkušenj in poznavanje elektroenergetskega sistema slovenije in najmanj pet let delovnih izkušenj na vodilnih mestih ter potrebne strokovne organizacijske in druge sposobnosti za opravljanje najodgovornejših nalog je razvidno iz razpisa objavljenega danes v časniku delo,neutral
jevšenaka odnesel daljnovod beričevo  krško,neutral
kandidati morajo pripraviti tudi program dela za mandatno obdobje izpolnjevati z zakonom določene pogoje ter imeti univerzitetno izobrazbo ekonomske tehnične ali družboslovne smeri in znati angleški ali nemški jezik,neutral
nadzorni svet elektra slovenije eles ki ga vodi mojca šircelj je jevšenaka razrešil 1 februarja in na njegovo mesto do imenovanja novega direktorja oz največ za šest mesecev imenovali türka,neutral
kot razlog za jevšenovakovo razrešitev so nadzorniki navedli neustrezno vodenje investicije daljnovoda beričevo  krško jevšenak je vzroke za razrešitev označil za izmišljotino in je napovedal da bo svojo pravico iskal na sodišču,negative
ecb ohranja ključno obrestno mero na ravni 0 75 odstotka,neutral
svet evropske centralne banke ecb je na današnji seji sklenil da ohranja ključno obrestno mero nespremenjeno obrestna mera za operacije glavnega refinanciranja ostaja pri 0 75 odstotka kar je rekordno nizka raven,neutral
odločitev je bila pričakovana po tem ko je predsednik ecb mario draghi na slikipred dnevi dejal da lahko obrestne mere če so dolgo nizke škodijo donosu varčevalcev in vlagateljev povzročile pa bi lahko tudi nepremičninske balone s tem je namignil da obrestnih mer ecb ne bo dodatno zniževala,negative
ecb ohranja akomodativno monetarno politiko,neutral
draghi je na novinarski konferenci po današnji seji dejal da je inflacija v evrskem območju nižja od pričakovanj ecb obvladuje inflacijska tveganja hkrati pa ohranja akomodativno monetarno politiko z nizko obrestno mero,negative
čeprav podatki ecb kažejo da se bo gospodarstvo evrskega območja stabiliziralo v prvi polovici letošnjega leta vodstvo centralne banke vidi nevarnost zniževanja gospodarske rasti v območju,neutral
sprememba retorike,neutral
po pisanju bloomberga je bilo v draghijevi retoriki opaziti več omenjanja apreciacije kot tveganja za rast kot v preteklih mesecih,neutral
na vprašanje ali se je svet ecb pogovarjal o zniževanju obrestne mere je draghi priznal da je bil ukrep predmet razprave na današnjem zasedanju a je hkrati dodal da se ecb vnaprej ne zavezuje k bodočemu nižanju obrestne mere,neutral
na vprašanje če ecb z monetarno politiko ustvarja borzni balon pa je draghi dejal da ni preprostega odgovora na vprašanje saj bi bilo potrebno oceniti ali je vrednost delnic napihnjena kar pa je težko reči,neutral
do 10 marca je odprt razpis za pet vodstvenih delovnih mest na sž,positive
na slovenskih železnicah sž so v 5 marca objavili razpis za pet delovnih mest iščejo dva pomočnika generalnega direktorja vodjo objekta za železniško gradbeno podjetje žgp pomočnika direktorja sž  infrastrukture in pomočnika direktorja sž  tovorni promet rok za prijavo je zgolj do pet dni do 10 marca,positive
generalni direktor železnic dušan mes na sliki išče dva pomočnika pomočnika bosta dobila direktor sž  infrastrukture bojan kekec državni svetnik in član sds ter melita rozman dacar direktorica sžtovornega prometa,neutral
sž gre zgolj za nadomestna delovna mesta,neutral
spomnimo pomočnica generalnega direktorja za področje ekonomike sž nada drobne popovič je šla v upravo soda pomočnik direktorja milan jelenc pa je postal član poslovodstva sž vodenje sž  tovornega prometa je prevzela melita rozman dacar ki je bila pred tem pomočnica v tej družbi na sž pravijo da gre pri razpisu novih delovnih mest za že obstoječa delovna mesta razen pri žgp naši viri pa ocenjujejo da želijo na sž ustvariti prostor za kadre sds in da je zaposlovanje novih ljudi ob množičnem zmanjševanju števila zaposlenih nepotreben strošek,neutral
žgp povečuje obseg del v srbiji,positive
neuradno naj bi vodja objekta sž  žgp v srbiji postal boštjan rigler zdaj direktor direktorata za infrastrukturo na ministrstvu za promet na sž pojasnjujejo da novo delovno mesto razpisujejo zato ker se je obseg del žgp na trgih nekdanje jugoslavije zelo povečal na sž so sicer oktobra lani zaposlili direktorja prometnega inštituta petra verliča župana grosuplja in člana sds v letu 2012 so zmanjšali število zaposlenih za 618 ljudi letos naj bi jih še za 400 na začetku marca je bil na sž zaposlenih 8132 ljudi,neutral
za razstavo fotografij s protestov po sloveniji je bilo izbranih 141 del z demonstracij ki so potekale med 2 novembrom 2012 do danes,neutral
vabilu obalnih galerij piran in kluba enooki za sodelovanje na razstavi se je odzvalo 38 fotoreporterjev med njimi tudi aleksander baumkirher aleš beno in irena herak s financ razstavo bodo odprli v petek 8 marca ob 19 uri v galeriji meduza koper na ogled pa bo do 7 aprila,neutral
z leve proti desni aleš beno irena herak in aleksander baumkirher,neutral
namen razstave je bil med številnimi posnetki izbrati tiste ki se bodo vpisali v zgodovino v ospredju je simbolna moč dokumentarne reportažne fotografije in kompleksnost procesa v katerem se realno in posamično transformirata v splošno in pomensko ko fotografski dokument postane likovna podoba ta pa več od tistega kar je v realnem času videlo oko in so zaznali možgani so v vabilu na otvoritev razstave zapisali organizatorji,neutral
med prispelimi deli so 141 del za razstavo izbrali jaka gasar ženja leiler lilijana stepančič bojan velikonja in voranc vogel pri čemer so vključili dela vseh sodelujočih fotoreporterjev,neutral
z leve proti desni aleš beno irena herak in aleksander baumkirher,neutral
cene na kitajskem so se februarja na letni ravni zvišale za 3 2 odstotka,negative
cene življenjskih potrebščin so se na kitajskem februarja na letni ravni zvišale za 3 2 odstotka kar je najvišja rast v zadnjih desetih mesecih rast industrijske proizvodnje in trgovine na drobno se je po drugi strani upočasnila so pokazali danes objavljeni uradni podatki to otežuje prizadevanja pekinga ki želi spodbuditi gospodarstvo,negative
kitajska druga gospodarsko najmočnejša država na svetu je lani zabeležila 7 8odstotno rast bruto domačega proizvoda bdp kar je najnižja rast v zadnjih 13 letih v zadnjem lanskem četrtletju so se razmere sicer nekoliko izboljšale kar je okrepilo upanje da bo rast letos višja poroča francoska tiskovna agencija afp,neutral
hitra rast posojil in novoletna darila,neutral
k februarski inflaciji je prispevalo praznovanje novega leta svoje pa je k podražitvam dodala tudi hitra posojilna rast januarja je bila inflacija na kitajskem dvoodstotna aprila lani pa 3 4odstotna,negative
februarska inflacija je bila tudi višja od napovedi analitikov ki so pričakovali da bodo cene v povprečju višje za tri odstotke inflacija je eno ključnih vprašanj za vladajočo komunistično garnituro saj lahko ljudsko nezadovoljstvo vodi do družbenih nemirov,negative
finalna vožnja je minila brez slovenskih nastopov najboljši slovenec je bil žan kranjec ki je osvojil 33 mesto,neutral
sedmi veleslalom svetovnega pokala alpskih smučarjev ki je potekal v kranjski gori se je razpletel po željah najboljšega veleslalomista v sezoni američan ted ligety si je z rekordno peto veleslalomsko zmago na vitranški strmini še pred finalom v lenzerheideju zagotovil tudi mali kristalni globus za zmago v posebnem seštevku v disciplini,positive
zmagovalec tekme ted ligety je po tekmi povedal da mu tekmovalna proga v kranjski gori kjer je dosegel že peto zmago zelo všeč saj ima osebnost kot pravi bo to sanjsko sezono težko ponoviti upa da bo v naslednjih letih še lahko držal tempo z mlajšimi tekmeci današnji drugouvrščeni je namreč kar sedem let mlajši,neutral
ligety je vodil že po prvi vožnji in v finalu le še potrdil da mu letos ni para v cilj je prišel s 45 stotink sekunde prednosti pred avstrijcem marcelom hirscherjem ki je bil američanov prvi zasledovalec tudi v veleslalomskem seštevku tretji je bil francoz alexis pinturault 0 77,neutral
žan kranjec najboljši slovenec,positive
finalna vožnja za pokal vitranc je minila brez slovenskih nastopov najbolje se je odrezal žan kranjec ki je osvojil 33 mesto in za trideseterico zaostal za 32 stotink sekunde matic skube je bil 42 preostali slovenski tekmovalci niso prišli do cilja janez jazbec ki je edini letos prišel do točk svetovnega pokala v tej disciplini in še to le na uvodnih dveh veleslalomih je po dobrih vmesnih časih odstopil na prvi progi v ciljni strmini kjer sta nastopa končala tudi mišel žerak in martin čater patrick jazbec pa je odstopil še pred drugim merjenjem vmesnega časa,negative
upravitelj je za gratel dobil prijavljenih za 109 69 milijona evrov terjatev,negative
v postopku prisilne poravnave zoper kranjsko podjetje gratel je upravitelj boštjan jurkošek priznal za 106 17 milijona evrov terjatev nlb ki je septembra lani dala tudi predlog za stečaj podjetja jih je priznal za 14 61 milijona evrov družbi t2 pa za 18 73 milijona evrov terjatev,negative
upravitelj je za gratel dobil prijavljenih za 109 69 milijona evrov terjatev od tega jih je prerekal za 3 51 milijona evrov je razvidno iz današnje objave na spletni strani agencije rs za javnopravne evidence in storitve,neutral
na seznamu priznanih terjatev se za družbo t2 in nlb visoko uvrščajo še podjetje rešet s skoraj 16 milijoni evrov podjetje ekol z dobrimi 13 milijoni evrov lokainvest s slabimi 13 milijoni evrov ter gorenjska banka s skoraj 12 milijoni evrov priznanih terjatev,negative
upnikom ponujata 50odstotno poplačilo terjatev,positive
kranjsko okrožno sodišče je začetek postopka prisilne poravnave zoper gratel in tudi družbo lokainvest ki sta se v težavah znašla zaradi krize v gradbeništvu in zaradi prisilne poravnave t2 ter danih poroštev oklical 8 januarja podjetji upnikom ponujata 50odstotno poplačilo terjatev v štirih letih,neutral
gratel ki opravlja gradbena dela predvsem na področju telekomunikacij je dal poroštva povezanim podjetjem ki so najela kredite za gradnjo optičnega omrežja t2 na podlagi teh pogodb skuša nlb izterjati svoje terjatve,neutral
evropski poslanci so z veliko večino potrdili zakonodajo ki prinaša krepitev evropskega nadzora nad nacionalnimi proračuni,positive
foto boštjan usenik,neutral
evropski poslanci so z veliko večino potrdili tako imenovani dvojček zakonov ki prinašata krepitev evropskega nadzora nad nacionalnimi proračuni ter nadzora nad prejemnicami finančne pomoči in državami z resnimi finančnimi težavami,positive
nova pravila naj bi začela za države članice območja evra veljati v naslednjem proračunskem obdobju torej za proračune za leto 2014,positive
okrepitev nadzora nad nacionalnimi proračuni in članicami ki imajo finančne težave,positive
dvojček vključuje dve uredbi prva prinaša krepitev nadzora nad predlogi nacionalnih proračunov članic območja evra še posebej tistih v postopku zaradi presežnega javnofinančnega primanjkljaja med drugim predvideva da države vsako leto do 15 oktobra predloge proračunov posredujejo svetu in evropski komisiji ki o njih podata svoje mnenje in po potrebi pozoveta k spremembam,positive
druga uredba se nanaša na krepitev nadzora nad članicami območja evra ki se soočajo z resnimi finančnimi motnjami ali so zaprosile za finančno pomoč,positive
