text,sent
pri nakazovanju sredstev je plačnik odgovoren za točnost in pravilnost podatkov na plačilnem nalogu je povedal simon steinman vodja tehnološke skupine pri unicredit banki slovenija d d če plačnik ugotovi da so na plačilnem nalogu navedeni napačni podatki prejemnika je možno nalog preklicati skladno z zakonom o plačilnih storitvah in sistemih tako da plačnik umakne soglasje za izvršitev plačilnega naloga soglasja ni mogoče preklicati potem ko plačilni nalog prejme plačnikov ponudnik plačilnih storitev,neutral
mira babič z abanke vipa d d pravi da lahko komitent ki nakaže denar na nepravi trr skladno z veljavno zakonodajo od prejemnika ali banke prejemnika zahteva vračilo napačno nakazanega denarja več informacij o banki prejemnika bodo komitentu na njegovo zahtevo posredovali pri banki katere komitent je več podatkov o prejemniku pa pri banki prejemnika,neutral
že nakazanih sredstev plačnik ne more umakniti temveč lahko nalog le prekliče če je to še možno,neutral
mojca strojan nlb d d,neutral
tudi mojca strojan z nlb d d pojasnjuje da mora praviloma stranka vračilo denarja zahtevati od prejemnika plačila v celotnem procesu prenosa denarnih sredstev je banka ponudnik plačilnih storitev ki ima obveznosti do plačnika v smislu pravočasne in pravilne izvedbe plačila kar je opredeljeno tudi v zakonu o plačilnih storitvah in sistemih,neutral
morebitna neskladja pri že izvršenem plačilu ki je bilo korektno izvedeno s strani banke in je posledica napake komitenta urejata neposredno plačnik in prejemnik v praksi to pomeni da plačnik zahteva vračilo ki je praviloma pisno od prejemnika sredstev vsekakor pa banka ne posega po sredstvih prejemnika saj za to nima nobene zakonske osnove,neutral
ker gre za vaš denar se splača prebrati še kako vam lahko banka pomaga pri povrnitvi denarnih sredstev koliko časa po oddanem nalogu za denarno transakcijo jo še lahko prekličemo kakšni kontrolni mehanizmi nas pri napakah varujejo in kaj storiti če si že po nakazilu premislimo,neutral
v tovarni lth so imeli prvo dražbo premoženja izkupiček pa je bil precej manjši kot so pričakovali prodali so namreč le za okoli  tisoč evrov že gotovih izdelkov ponujenih proizvodnih linij pa ne,negative
prodali so za  evrov izdelkov,neutral
z današnjim dnem začne teči dnevni rok za plačilo kupljenih izdelkov za prevzem pa imajo kupci prav tako na voljo  dni danes podpisane pogodbe bo sprva pregledalo še sodišče in izdalo sklep o njihovi pravnomočnosti,neutral
stečajni upravitelj v loških tovarnah hladilnikov lth dušan taljat je po dražbi premoženja dejal da je izkupiček manjši kot je pričakoval prodanih je bilo namreč le za okoli  evrov gotovih izdelkov in eksponatov ki so jih ponudili,negative
taljat bo podal nov predlog prodaje za prodajni sklop funkcionalne celote bo predlagal novo dražbo z nižjo izklicno ceno za druge prodajne sklope pa odprodajo zalog na podlagi neposredne prodaje obenem je še pojasnil da resnih interesentov za nakup funkcionalne celote za zdaj ni,neutral
taljat je veliko upanja polagal na prodajo proizvodne linije za zamrzovalne skrinje za ta sklop so predvidevali da bi bila lahko prodaja uspešna a ni bila pogovori glede prodaje te linije so bili konec lanskega leta zelo intenzivni zato sklepam da ta kandidat še čaka na ugodnejše pogoje prodaje je pojasnil izklicna cena zanjo je bila  evrov obenem je omenil da je kandidat družba iz turčije ki je odkupila tudi del linije ki ni v lasti lth,neutral
v sindikatu z dražbo niso zadovoljni,negative
glede izpodbojnih pravnih tožb je taljat pojasnil da so prerekali prodajo nepremičnin v pulju in zagrebu ter odstop terjatev iz prodaje nepremičnine v beogradu vloženih je bilo okoli  zahtevkov v vrednosti okoli tri milijone evrov za blagovno znamko lth je spor s podjetjem agovit že v teku za  januar pa je že določen prvi narok za obravnavo in sicer na okrožnem sodišču v kranju sicer pa je vseh priznanih terjatev za  milijonov evrov od tega predstavljajo dobre štiri milijone terjatve delavcev,negative
predsednik sindikata lth david švarc je povedal da z današnjo dražbo ni zadovoljen saj ta način prodaje lth ni sprejemljiv pa tudi stečajni upravitelj je po njegovih besedah zelo negospodaren nenehno poudarja da lth ne bo prodan po ceni kot je bila določena s cenitvijo pojasnjuje švarc in dodaja da je sindikat poskušal stopiti v upniški odbor in tako bolje zaščititi pravice delavcev a je sodnik določil da bo v upniškem odboru le pet največjih upnikov,negative
izolski delamaris očitno odhaja med propadle gospodarske konje potem ko je lastnica postala perutnina pivka se podjetje seli na novo lokacijo zgodba naj bi bila na las podobna izselitvi izolske tovarne igrač mehano na kitajsko,negative
v kratkem kronološkem pregledu preverite kateri pomembni davki nas čakajo tudi v tem letu prišlo bo namreč kar do nekaj datumskih sprememb zato bodite pozorni da ne boste zamudili rokov za oddajo nekaterih davčnih napovedi,neutral
ob vseh teh davkih se lahko hitro izgubimo ,neutral
državljanom republike slovenije davčna zakonodaja na srečo tudi letos ne bo prinašala bistvenih sprememb sam postopek odmere dohodnine bo zelo podoben tistemu iz lanskega leta je pa uvedenih nekaj terminskih sprememb v zvezi z dohodnino ob izteku koledarskega leta je bil namreč sprejet in objavljen zakon o spremembah in dopolnitvah,neutral
postopek bo še vedno enak lanskemu letu na dom boste prejeli informativni izračun ki ga pregledate v kolikor se z njim strinjate torej ocenite da je dejansko stanje takšno kot je navedeno na informativnem izračunu dohodnine vam ni treba storiti ničesar ker bo informativni izračun v  dneh od odpreme samodejno postal odločba,neutral
da bo izračun pravilen morate poskrbeti tudi sami saj morate davčnemu organu nekatere stvari prijaviti sami sporočite morate koliko ste zaslužili z oddajanjem premoženja v najem koliko obresti se je nateklo na vaš bančni račun koliko ste zaslužili z vrednostnimi papirji ter kako sta se s partnerjem dogovorila o uveljavljanju olajšave za otroke,neutral
prvi pomembnejši davčni rok nastopi že  januarja saj je to zadnji dan za vložitev napovedi za odmero akontacije dohodnine od dohodka iz oddajanja premoženja v najem ta datum zajema predvsem tiste ki služite tudi z oddajanjem stanovanj in poslovnih prostorov presenetljivo pa so premaknili rok za vložitev vloge za uveljavljanje posebne olajšave za vzdrževane družinske člane saj je zdaj obrazec treba oddati do    v preteklem letu pa je bil rok za oddajo  januar,neutral
nekaj več časa so si vzeli tudi dacarji saj je na primer rok za odpremo informativnega izračuna dohodnine  maj  v preteklem letu pa je moral biti izračun do  maja tudi že vročen,neutral
če vas zanima katere spremembe v zvezi z dohodnino novi zakon še prinaša kje poiskati obrazce za oddajo davčnih vlog ter kateri so pomembni datumi iz davčnega vidika preberite članek koledar davčnih obveznosti za leto ,neutral
čakajoči delavci na slovenskih železnicah so imenovali svoje zastopnike ker je večino delavcev strah izpostavljanja v javnosti obveščanje poteka kar prek elektronskega naslova,neutral
iniciativni odbor delavcev slovenskih železnic na čakanju je danes imenoval svoje zastopnike to so postali veselko buletinac ivan koren miloš rusič in andrej rodinger odbor ki opozarja na nepravilnosti pri pripravi seznama delavcev ki so bili napoteni na čakanje bo nadaljnje aktivnosti predstavil v četrtek,neutral
iniciativni odbor zastopajo predstavniki čakajočih delavcev ki so pred upokojitvijo so pojasnili v odboru sicer pa pojasnjujejo da je večino delavcev na čakanju strah izpostavljanja v javnosti zato o aktivnosti obveščajo prek elektronskega naslova cakajocidelavcigmailcom,neutral
kdo je sestavljal seznam,neutral
iniciativni odbor je že v petek opozoril da naj bi delavski direktor slovenskih železnic albert pavlič in predsednik sveta delavcev silvo berdajs sodelovala pri oblikovanju seznama zaposlenih ki so napoteni na čakanje na delo pri čemer naj bi na čakanje napotili veliko izobraženih zaposlenih medtem ko dela zdaj opravljajo zaposleni brez ustrezne izobrazbe seznam po mnenju odbora ni narejen strokovno,negative
delavci bodo ohranili vse pravice in obveznosti iz delovnega razmerja po izteku tega ukrepa se bodo vrnili na delo na sž ukrep ni povezan z ugotavljanjem trajno presežnih delavcev na sž zagotavljajo vsem delavcem ki so ali bodo v leti  napoteni na čakanje,neutral
zaradi sodelovanja pri pripravi seznama čakajočih delavcev je iniciativni odbor pozval pavliča in berdajsa k odstopu če bo potrebno pa so delavci na čakanju pripravljeni tudi demonstrirati pred njunima pisarnama,neutral
berdajs je že po petkovem obisku premierja boruta pahorja na slovenskih železnicah zavrnil navedbe da naj bi prav on pripravljal sezname zaposlenih ki bodo napoteni na čakanje seznami so po njegovih besedah sestavljeni na podlagi ugotovitev posameznih vodstvenih delavcev glede produktivnosti zaposlenih in obsega dela,neutral
sž zanikajo očitke,negative
vodstvo slovenskih železnic z goranom brankovičem na čelu pa je v ponedeljek zatrdilo da so zaposlene ki so vključeni v ukrep začasnega čakanja na delo izbirali direktorji posameznih področij v sodelovanju z vodji posameznih organizacijskih enot glede na trenutni obseg dela in glede na ukrepe racionalizacije in optimizacije poslovanja navedbe ki so se pojavile v nekaterih medijih da bi ta seznam sestavljal ali nanj vplival kdor koli drug ne držijo in jih odločno zanikamo so zapisali,neutral
prodaja  odstotnega deleža radenske pivovarni laško je nična je odločilo sodišče to pomeni da bi morala radenska vrniti kupnino laščani pa delež odvetnik obeh družb zdolšek je že zahteval revizijo sodbe,negative
prodaja  odstotnega deleža radenske pivovarni laško je po mnenju sodišča nična,negative
mariborsko višje sodišče je konec preteklega leta ugodilo tožbi malega delničarja staneta petriča zoper radensko s katero je odločilo da je bila prodaja  odstotnega deleža radenske družbi pivovarna laško nična kot je povedal odvetnik obeh družb stojan zdolšek so na vrhovno sodišče že vložili vlogo za revizijo sodbe,neutral
lastniki radenske so že leta  na skupščini izglasovali sklep o umiku delnic z borze petrič pa je na takšen sklep vložil tožbo večinska lastnica pivovarna laško je namreč za umik radenske z organiziranega trga kapitala potrebovala  odstotkov zato je potrebni  odstotni delež le deset dni pred skupščino kupila iz sklada lastnih delnic takšna prodaja pa je bila sporna saj bi jih radenska morala po zakonu v odkup proporcionalno ponuditi vsem lastnikom,neutral
na mariborskem višjem sodišču so povedali le da so o petričevi tožbi zares odločali nato pa spis vrnili prvostopenjskemu sodišču v murski soboti omenjeni mali delničar sicer še vedno čaka na odločitev o njegovi zahtevi za razveljavitev sklepa o umiku radenske z borze kot je potrdil zdolšek je če bo ostalo pri sedanji odločitvi mariborskega sodišča verjetnost da bo petrič dobil tudi to tožbo velika,neutral
sodišče je odločilo da je prodaja oz nakup omenjenega deleža ničen mi pa se s tem ne strinjamo po našem mnenju bi lahko bila izpodbojna nikakor pa ne nična je pojasnil odvetnik zdolšek kot je dejal bi morala radenska v primeru da bi sedanja sodba obstala pivovarni laško vrniti kupnino laščani pa  odstotni delež v lastni sklad pomurske družbe ob tem pa bi lahko prišlo še do razveljavitve sklepa o umiku z borze tako da bi morali delnice radenske znova vrniti na borzni trg,neutral
ne petrol ne nfd do zdaj nista pokazala sposobnosti ali pripravljenosti stvar kapitalsko sanirati strica iz amerike še ni bilo arabskega šejka in ruskega oligarha pa tudi ne pravi prvi mož istrabenza topič,neutral
od obstoječih lastnikov ne petrol ne nfd do zdaj nista pokazala sposobnosti ali pripravljenosti stvar kapitalsko sanirati strica iz amerike do zdaj še ni bilo arabskega šejka in ruskega oligarha pa tudi ne,neutral
bogdan topič,neutral
prvi mož istrabenza bogdan topič se je odzval na navedbe da sedanji upravi ne zaupajo niti banke niti največji lastnik petrol označil jih je za neverjetne saj bi lahko banke če bi to želele njegov odstop zahtevale že v pogajanjih o prisilni poravnavi ti komentarji očitno izkazujejo frustracijo nekoga vendar trdim da to niso banke ker bi to lahko že davno naredile je komentiral,negative
nezaupanja do uprave do zdaj ni bilo čutiti niti s strani petrola je dejal in komunikacijo s predsednikom uprave aleksandrom svetelškom označil kot normalno s tem se je odzval na pisanje nekaterih medijev da naj bi nadzorniki v četrtek zahtevali njegov odstop,neutral
topič ni želel ugibati kdo sproža govorice o njegovi zamenjavi zanikal pa je da bi se o zamenjavi pogovarjal s prokuristom tomažem berločnikom ki naj bi ga po neuradnih informacijah nasledil v vrhu istrabenza berločnik je z upravo konstruktivno sodeloval in izjemno veliko naredil predvsem v procesih ki so bili vezani na petrol je ocenil,neutral
kot največji uspeh v času odkar je v vrhu istrabenza si topič šteje izglasovanje prisilne poravnave največji neuspeh pa vidi v propadu dogovora o prostovoljni poravnavi ta je formalno sicer še možna vendar pa je že zaradi političnih konotacij ki so spremljale zgodbo po njegovem malo verjetna,neutral
odstavitev cena za prostovoljno poravnavo,neutral
v istrabenz sem prišel da stvari rešim,positive
bogdan topič,neutral
navedbe da naj bi bila njegova odstavitev cena za prostovoljno poravnavo med bankami in lastniki o čemer je danes pisal časnik delo je topič zanikal dejal je da se je sam zanjo potegoval od vsega začetka zato se mu ne zdi da bi lahko predstavljal oviro za dosego dogovora,negative
prvi mož istrabenza pa je potrdil da je bil svetelšek nezadovoljen z umikom napovedanega sklica skupščine skupščino so po besedah topiča preklicali zato ker je bila predvidena dokapitalizacija ob izglasovanju prisilne poravnave brezpredmetna poleg tega pa so umik dokapitalizacije predlagali tudi mali delničarji je še dejal,negative
izglasovali prisilno poravnavo,neutral
topič je potrdil še da so istrabenzovi upniki  decembra izglasovali prisilno poravnavo banka unicredit je po njegovih navedbah pritožbo glede terjatve v vrednosti osmih milijonov evrov umaknila prisilno poravnavo je neuradno podprlo približno tri četrtine upnikov,neutral
ko bo postal sklep o tem pravnomočen bo začel teči štiriletni rok za poplačilo terjatev istrabenz bo moral v skladu z načrtom finančnega prestrukturiranja letos poplačati za  odstotkov oziroma nekaj manj kot  milijonov od  milijonov evrov priznanih terjatev katera podjetja bodo prišla na vrsto za prodajo že letos topič ni želel razkriti je pa potrdil da je instalacija ki ima v lasti skladišča goriva na srminu med bolj likvidnimi naložbami in da bodo verjetno najprej na vrsti najbolj likvidne naložbe,neutral
medtem ko so vsi napori uprti v reševanje slovenskih železnic pred potopom delavski direktor grozi da bo tožil sodelavce zaradi klevet da je sestavljal sezname delavcev na čakanju,negative
koliko ljudi je potrebnih za upravljanje z vlaki je ta trenutek najpomembnejše vprašanje,neutral
izdali bi lahko za  milijonov evrov obveznic,neutral
 ne bo več izgube,positive
vodstvo slovenskih železnic je predstavilo ukrepe za rešitev podjetja ki se utaplja v rdečih številkah pred stečajem pa ga je kot je znano rešila država s konkretno finančno injekcijo direktor goran brankovič je ponovil že znana dejstva je pa napovedal da bi lahko izdali za  milijonov evrov obveznic precej optimistično je še napovedal da že prihodnje leto ne bo več izgube,neutral
kako bo s presežnimi delavci,neutral
v naslednjih treh letih se bo lahko upokojilo  ljudi invalide bodo prezaposlili,neutral
v naslednjih treh letih se bo lahko upokojilo  ljudi invalide bodo prezaposlili kaj bo z ostalimi bodo še videli,neutral
pavlič bo tožil,neutral
medtem ko so vsi napori uprti v reševanje in finančno sanacijo podjetja je delavski direktor albert pavlič napovedal da bo tožil sodelavce zaradi klevet da je sestavljal sezname delavcev na čakanju,negative
dobrih  delavcev na čakanju se je namreč zbralo v iniciativni odbor ki zahteva odstop delavskega direktorja in predsednika sveta delavcev silva berdajsa obtožujejo ju da naj bi sama sestavljala sezname napotenih na čakanje pri tem pa namesto potreb podjetja upoštevala predvsem to kdo je član katerega sindikata,negative
situacija ni rožnata,negative
sž vsak mesec ustvarijo  milijone evrov izgube,negative
slovenske železnice sž so leto  končale z  milijoni evrov bilančne izgube in  milijoni evrov kreditov vodstvo je sprejelo varčevalne ukrepe znižanje plač in regresa uvedba urnega delovnika napotitev delavcev na čakanje ,negative
bodo ugriznili v kislo jabolko,negative
na sž se zavedajo da pri njih dejansko obstaja prezaposlenost zato bodo morali slej kot prej zagristi tudi v to kislo jabolko za zdaj so se odločili za ukrep čakanja na delu doma,neutral
odločbo o čakanju na delo je dobilo  zaposlenih ministrstvo za delo je sicer dovolilo da na čakanje pošljejo  ljudi te številke ne bomo presegli so nam povedali na sž obenem pa dodali da bo nov val poštnih pošiljk z odločbami o čakanju v prihodnjih dneh  natančne številke odločb nam ni niso izdali,negative
so pa včeraj po sestanku poslovodstva sveta delavcev in sindikatov zaposlene obvestili da se bodo vsi zaposleni ki so na čakanju po izteku tega ukrepa vrnili na delo na sž in da ukrep začasnega čakanja na delo doma nima nikakršne povezave z ugotavljanjem trajno presežnih delavcev ,neutral
vsi delavci se bodo po izteku ukrepa torej lahko vrnili na delo tako namreč predvideva zakon smo dobili odgovor na sž,neutral
čeprav bodo železnice zaradi  delavcev na čakanju dejansko prihranile  milijonov evrov to za državo ne bo nič ceneje saj jim bo enak znesek dala v obliki subvencij in če bodo železnice na čakanje dale še tisoč delavcev to pomeni skupaj  milijonov evrov državne pomoči,neutral
država je sž že obljubila milijonsko finančno injekcijo in tako preprečila stečaj ključno vprašanje pa še vedno ostaja kako se bodo železnice preoblikovale,neutral
prometni minister vlačič je v preteklih dneh napovedal tristopenjsko reševanje podjetja najprej ga bodo sanirali predvsem finančno saj novih izgub že na tako nakopičene ne smejo dopuščati sledi faza reorganizacije in na koncu iskanje strateškega partnerja,neutral
primanjkljaj je bil lani za sto milijonov evrov oz za   odstotka nižji od načrtovanega znašal naj bi   milijarde evrov oziroma   odstotka,neutral
franc križanič,neutral
proračunski primanjkljaj je bil lani po prvih ocenah ministrstva za finance za približno sto milijonov evrov nižji od načrtovanega z rebalansom znašal naj bi   milijarde evrov oz   odstotka bruto domačega proizvoda bdp z rebalansom je bil predviden petodstotni primanjkljaj v državni proračun se je lani stekla sicer milijarda evrov manj prihodkov kot leta  medtem ko so bili odhodki višji za  milijonov evrov je na današnji novinarski konferenci v ljubljani povedala generalna direktorica direktorata za proračun na ministrstvu za finance alenka bratušek,neutral
ob tem je izpostavila da so se izdatki za prioritetni področji vlade spodbujanje podjetništva in konkurenčnosti ter visoko šolstvo znanost in tehnologijo lani povečali za  oz   odstotka razvojnemu preobratu sledimo ne glede na krizo je komentiral minister za finance franc križanič,neutral
zadnji dan januarja bo slovenija evropski komisiji poslala program stabilnosti ki pa ga bo mogoče tudi pozneje še dopolnjevati slovenija mora program dokončno sprejeti junija zatem pa tudi v njem zapisane ukrepe s katerimi naj bi se vrnila pod zahtevani triodstotni primanjkljaj z gospodarsko rastjo to po križaničevih besedah ne bi smel biti problem,neutral
ministrstvo bo pripravilo vsaj  osnutkov zakonov,neutral
na finančnem ministrstvu nameravajo letos pripraviti osnutke  zakonov med njimi je križanič izpostavil zakon o preobrazbi kapitalske družbe in slovenske odškodninske družbe ki bo skupaj z že pripravljenim zakonom o upravljanju kapitalskih naložb države ločil upravljanje državnih naložb od centrov regulacije gospodarske dejavnosti in vodenja ekonomske politike s spremembami zakona o nasledstvu se bo del sredstev zbranih v sukcesijskih postopkih lahko porabil za povratno financiranje razvojnih projektov je še povedal križanič gre za  milijonov evrov z novelo zakona o javnih financah se bo rešil problem sredstev v upravljanju obetajo se tudi korenite spremembe zakona o igrah na srečo,neutral
foto pop tv,neutral
prihodke iz davka na nepremičnine bodo dobile lokalne skupnosti,positive
glede zakona o davku na nepremičnine ki bo po njegovih besedah pomenil modernizacijo zdajšnjega nadomestila za uporabo stavbnih zemljišč pa je križanič povedal da bodo prihodki iz tega naslova vir lokalnih skupnosti te bodo imele možnost same določati stopnjo davka pri čemer križanič pričakuje da bo za tiste nepremičnine v katerih lastniki ne živijo lahko višja,positive
aprila bo zaradi dokapitalizacije nlb verjetno nov rebalans,neutral
predvidoma za april je križanič napovedal tudi predlog rebalansa letošnjega državnega proračuna ki je potreben ker država zaradi prestavitve dokapitalizacije nove ljubljanske banke nlb s konca lanskega decembra na letošnje prvo četrtletje ni porabila za to predvidenih sredstev,neutral
glede načrtovane milijonske dokapitalizacije nlb je še povedal da bodo k njej povabljeni vsi lastniki pozneje pa tudi javnost pri tem bodo lahko sodelovali tudi morebitni novi partnerji a se morajo v skladu z delničarskim sporazumom s tem lastniki strinjati zato se bo v ponedeljek sestal z vodstvom belgijske kbc delnice ki bodo ostale bo vplačala država kot največja zainteresirana lastnica je še dejal križanič,neutral
aprila višje trošarine za cigarete,neutral
s  aprilom se bodo zvišale trošarine na cigarete teče tudi postopek dviga ekoloških in razvojnih taks pri nekaterih tekočih gorivih pri tistih kjer je trošarina najvišja bo dvig omejen drugod bo po ministrovih besedah nekaj višji,negative
clio ii ki ga izdelujejo v novomeškem revozu je star model ki se je tako dolgo obdržal zgolj zaradi dobre prodaje sicer veliko večino proizvodnje predstavlja twingo načrtujejo pa tudi nov model s kodno oznako x v franciji so se pogovarjali o letu ,neutral
clio ii se je veliko bolje in dlje prodajal kot je bilo prvotno predvideno,positive
clio ii in twingo zaenkrat ostajata v novem mestu pa bodo proizvajali še nov model avtomobila skupno je v revozu zaposlenih  delavcev,positive
po novici o sestanku med visokimi predstavniki renaulta in francoskim političnim vrhom na katerem naj bi se dogovorili o ukinitvi proizvodnje clia v sloveniji je nevenka bašek iz novomeškega revoza pojasnila da za njih to ni bilo presenečenje po njenih besedah so se v franciji pogovarjali o cliu iv clio iii namreč trenutno delajo v franciji in španiji v sloveniji pa clio ii torej staro različico ki prvotno ni bila predvidena tako dolgo zaradi dobre prodaje pa so njegovo proizvodnjo podaljšali zdaj pa se pojavljajo vprašanja kje se bo izdeloval clio iv v renaultu so predlagali turčijo kar pa za francoske oblasti ni sprejemljivo,neutral
o franciji pa so se po besedah baškove pogovarjali o delovnih hipotezah za leto  generalni direktor renaulta patrick pelata je izjavil da je do takrat tako ali tako predvidena ustavitev proizvodnje clia v sloveniji in španiji v slovenskih delovnih načrtih je bila ustavitev proizvodnje clia že začrtana vendar so jo podaljšali zaradi dobre prodaje dejansko pa je clio že lani predstavljal zgolj  odstotkov proizvodnje v novem mestu preostalo je pobral twingo že v začetku letošnjega leta bodo v revozu začeli proizvajati tudi nov model avtomobila ki je zaenkrat še v fazi zaupnosti javnosti pa znan pod kodno oznako x,neutral
letos načrtujejo manjšo proizvodnjo za zdaj brez odpuščanj,positive
twingo v novem mestu proizvajajo že četrto leto foto reuters,neutral
sicer so imeli lani v revozu rekordno leto predvsem zaradi subvencij za nakup novega avtomobila v evropskih državah za letošnje leto načrtujejo manjšo proizvodnjo saj so večinoma spodbude letos ukinili lani so sicer izdelali  twingov in  cliov,neutral
slovenska država je podprla proizvodnjo dveh modelov v sloveniji twinga in tudi najnovejšega modela x po podatkih iz revoza se bo proizvodnja nadaljevala v ustrezno velikem obsegu tudi v prihodnje vsaj z dvema modeloma za katera so dobili ustrezno državno podporo,positive
stanka ritonja ministrstvo za gospodarstvo,neutral
trenutno od aprila lani delajo v treh izmenah zaradi velikega povpraševanja pa so imeli tudi več delovnih sobot in nedelj v revozu je skupaj z najemnimi delavci zaposlenih skoraj  ljudi zaenkrat odpuščanj ne predvidevajo čeprav se zavedajo da so gibanja v avtomobilskem trgu zelo nepredvidljiva,positive
ministrstvo clio se umika drugima dvema modeloma,neutral
z ministrstva za gospodarstvo so sporočili da niso bili uradno seznanjeni z informacijo o ukinitvi proizvodnje clia v podjetju revoz dodali pa da se proizvodnja clia v revozu že nekaj časa zmanjšuje in znaša samo še  odstotkov po naših podatkih ga bodo proizvajali dokler bo ustrezno povpraševanje po njem pri tem v revozu iz dneva v dan bistveno večjo težo dobivata druga dva modela twingo se proizvaja izključno v sloveniji in po naših podatkih v revozu izdelajo že  vozil twingo dnevno za to proizvodnjo je revoz tudi dobil ustrezno podporo države še pojasnjujejo na ministrstvu,neutral
vlada je odločila da si z novelo zakona o trošarinah pri določanju trošarin za goriva da več manevrskega prostora vendar pa za zdaj velja da se te trošarine ne bodo dvignile,neutral
kot je pojasnil minister za finance franc križanič se trošarine za različne energente to je tekoča goriva in elektriko kljub temu da tako piše v osnutku novele zakona ne bodo zvišale daje pa vladi neposredno možnost da jih zviša ali zniža odvisno od ekonomskih ciljev je dejal,neutral
s predlaganimi spremembami želi vlada namreč le pridobiti manevrski prostor za morebitno poznejše višanje ali nižanje trošarine,neutral
medtem ko so se lani v obdobju padanja cen te trošarine zviševale lahko zdaj ta ukrep obrnemo če se bodo pojavljali inflacijski pritiski je dejal križanič in ponovil da predlagane spremembe zakona o trošarinah nikakor ne pomenijo da se bodo trošarine za tekoča goriva zvišale,neutral
novela zakona o trošarinah prinaša tudi postopno zviševanje trošarine za cigarete v treh letih prvič že z letošnjim aprilom trošarina za cigarete se bo z  evrov aprila zvišala na  evrov za tisoč kosov aprila leta  pa bo zvišana na  evrov,neutral
večina tega ukrepa je bila sicer izčrpana lani sam pričakuje da bo zaradi pritiska na rast cen prišlo do pritiska na zniževanje trošarin se bojim da bomo pri tekočih gorivih kmalu na minimalni ravni je dodal,neutral
z novelo zakona se odpravlja vrednostna omejitev v višini  evrov za  litrov pri uveljavljanju nižje trošarine za dizelsko gorivo ki se uporablja za pogon tovornih vozil za komercialno uporabo ni več zgornjega limita ampak sploh ni več omejitve je dejal križanič,neutral
direktor sž meni da so pri seznamu več kot  delavcev ki so napoteni na čakanje upoštevali jasne kriterije kadrovske ukrepe naj bi izvajali na mehak in zakonit način,neutral
v slovenskih železnicah so se danes odzvali na trditve iniciativnega odbora čakajočih delavcev na sž ki so zahtevali da se objavijo jasni in pregledni kriteriji za napotitev na čakanje iniciativni odbor čakajočih delavcev na slovenskih železnicah je namreč danes od brankoviča znova zahteval da ustanovi komisijo ki bo preverila seznam čakajočih in popravila krivice ki so nastale,neutral
kriteriji so bili po besedah miloša rusiča objavljeni šele potem ko je družba  zaposlenih že napotila na čakanje kadrovska služba na železnicah je zatajila je prepričan večkrat so še poudarili da tovrsten način dela pomeni tiho reorganizacijo družbe napoteni na čakanje naj bi tudi kmalu tudi izgubili službo,negative
na sž trdijo da so imeli postavljene jasne kriterije o tem koga uvrstiti na seznam začasnega čakanja na delo poleg tistih ki so bili v ta ukrep vključeni že od julija  okoli  zaposlenih ti kriteriji so da se v ukrep začasnega čakanja na domu uvrsti tiste zaposlene ki imajo izpolnjena oba pogoja za upokojitev invalide ter tiste ki jim zaradi zaostrenih gospodarskih razmer ni možno zagotoviti ustreznega dela končna imena na seznamu so glede na te kriterije izbrali direktorji področij v sodelovanju z vodji posameznih organizacijskih enot zato je ustanavljanje kakršnih koli komisij nesmiselno,negative
mehki ukrepi,neutral
na sž poudarjajo da ta ukrep začasnega čakanja na delo ne prejudicira morebitnega ugotavljanja kadrovskih presežkov poleg tega so zagotovili da bodo kadrovske ukrepe uveljavljali na čim bolj mehak in zakonit ter socialno vzdržen način kar med drugim pomeni upokojevanje zaposlenih prezaposlitve odločitev o napotitvi delavcev na čakanje vsekakor ni bila lahka zato smo se sestave seznama lotili z vso resnostjo in odgovornostjo glede na trenutno resno stanje v družbi in na neugodne razmere na trgu so ti ukrepi nujno potrebni še posebej ker želimo zagotoviti obstoj in poslovno stabilnost podjetja naš cilj je da slovenske železnice saniramo ne želim si da se ponovijo zgledi iz preteklosti kot je primer mure so še dejali,neutral
foto slovenske železnice,neutral
prav tako sem jasno izrazil mnenje za katerim še vedno stojim da po človeški plati razumem nejevoljo in jezo zaposlenih ki so vključeni v ukrep začasnega čakanja vendar sem kot generalni direktor odgovoren da se odločam v teh težkih in zaostrenih gospodarskih razmerah med tistimi rešitvami oz odločitvami ki so v tem trenutku na voljo zato je ta rešitev po mojem glede na vse okoliščine tudi za zaposlene na začasnem čakanju na delo še najbolj vzdržna je v sporočilu za javnost dejal direktor sž goran brankovič,neutral
brankovič je še zagotovil da niso vplivali na sam potek novinarske konference iniciativnega odbora zatrdil je še da je mogoče da je v procesu sestavljanja seznamov lahko prišlo tudi do morebitnih nepravilnosti in da bodo te v kolikor bodo ugotovljene tudi odpravljene,neutral
obračun z opozicijo,neutral
in v tem smislu sem se jasno izrazil da naj zaposleni ki so prejeli obvestila o začasnem čakanju na delo na domu to obvestilo tudi spoštujejo nekateri zaposleni namreč tega ne upoštevajo in prihajajo na delovno mesto ne glede na to da jim delo ni odrejeno še meni brankovič,neutral
